SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss
619,2.08711,103,0,4,0,98.373,104,8189,4,0,184,4,3.37805,4,4,4,0
581,2.1188,130,0,12,0,159.809,130,8157,12,0,93,12,3.36346,16,16,16,0
702,2.56021,157,0,7,0,142.741,159,8191,7,0,134,7,3.48019,23,23,23,0
686,2.50127,177,0,31,0,160.886,177,8179,31,0,92,31,4.06387,54,54,54,0
409,1.49123,67,0,181,0,57.43,67,8189,181,0,85,4,3.99456,235,58,235,0
634,2.31221,115,0,6,0,142.739,120,8189,6,0,156,6,4.04928,241,64,241,0
704,2.56759,141,0,15,0,128.538,147,8159,15,0,114,15,4.77523,256,79,256,0
391,1.42599,75,0,156,0,68.938,75,8191,113,0,102,8,4.18061,369,87,412,0
679,2.47634,95,0,98,0,87.659,100,8189,17,0,218,6,3.86323,386,93,510,0
672,2.4508,133,0,9,0,163.891,133,8190,9,0,121,9,5.40269,395,102,519,0
754,2.74986,144,0,14,0,129.181,144,8150,14,0,46,14,4.62931,409,116,533,0
765,2.78972,122,0,21,0,118.578,153,8157,21,0,42,21,3.88147,430,137,554,0
506,1.84542,3,0,175,0,101.6,3,8036,125,0,11,20,3.94349,555,157,729,0
453,1.65216,36,0,74,0,41.732,36,8191,74,0,142,2,4.88102,629,159,803,0
557,2.03151,95,0,3,0,95.008,95,8189,3,0,178,3,4.79347,632,162,806,0
638,2.32682,132,0,7,0,118.953,135,8190,7,0,145,7,4.69133,639,169,813,0
628,2.29042,156,0,8,0,182.314,156,8137,8,0,98,8,4.98317,647,177,821,0
347,1.26549,31,0,168,0,56.583,31,8189,115,0,39,10,5.31149,762,187,989,0
639,2.33057,108,0,4,0,120.285,116,8191,4,0,195,4,4.70592,766,191,993,0
482,1.75795,90,0,120,0,92.256,90,8189,108,0,143,3,5.1072,874,194,1113,0
737,2.68799,130,0,9,0,158.314,142,8189,9,0,189,9,6.38765,883,203,1122,0
338,1.23269,42,0,150,0,46.516,42,8189,110,0,56,5,3.75379,993,208,1272,0
576,2.1006,71,0,84,0,53.943,71,8189,84,0,167,3,2.65939,1077,211,1356,0
