SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss
205,2.17423,17,0,38,0,70.612,17,8189,38,0,61,4,9.79597,38,4,38,0
186,2.16579,21,0,2,0,79.979,21,8189,2,0,78,2,7.08198,40,6,40,0
206,2.39863,16,0,22,0,58.68,16,8189,22,0,92,1,6.22003,62,7,62,0
224,2.60865,21,0,1,0,87.668,21,8189,1,0,109,1,4.57766,63,8,63,0
154,1.79344,7,0,27,0,45.982,7,8189,27,0,66,1,2.5975,90,9,90,0
215,2.50379,16,0,0,0,54.447,16,8191,0,0,111,0,2.83046,90,9,90,0
204,2.37556,11,0,22,0,52.153,11,8189,22,0,85,2,3.16826,112,11,112,0
234,2.7249,19,0,1,0,60.356,19,8173,1,0,112,1,2.85376,113,12,113,0
194,2.25924,12,0,23,0,44.089,12,8189,23,0,78,2,2.66739,136,14,136,0
236,2.74828,19,0,1,0,67.748,19,8191,1,0,110,1,2.72563,137,15,137,0
228,2.65499,23,0,3,0,85.379,23,8191,3,0,89,3,2.79552,140,18,140,0
232,2.7017,4,0,32,0,98.74,4,8191,32,0,83,6,3.15661,172,24,172,0
215,2.50349,18,0,1,0,59.642,18,8191,1,0,97,1,3.52934,173,25,173,0
192,2.23583,22,0,4,0,79.943,22,8169,4,0,71,4,3.43616,177,29,177,0
218,2.53866,25,0,3,0,99.748,25,8191,3,0,89,3,3.40122,180,32,180,0
178,2.07285,13,0,30,0,59.346,13,8191,30,0,61,3,3.79725,210,35,210,0
228,2.65523,20,0,2,0,65.076,20,8189,2,0,103,2,3.38957,212,37,212,0
239,2.78305,24,0,3,0,68.403,24,8191,3,0,103,3,3.36627,215,40,215,0
227,2.6435,17,0,25,0,58.472,17,8191,25,0,97,1,3.63418,240,41,240,0
212,2.46862,10,0,23,0,58.793,10,8191,23,0,86,2,4.13504,263,43,263,0
216,2.51546,18,0,0,0,72.575,18,8191,0,0,111,0,4.16998,263,43,263,0
205,2.38737,22,0,3,0,79.042,22,8191,3,0,79,3,4.57766,266,46,266,0
207,2.41049,15,0,23,0,49.073,15,8189,23,0,92,1,4.43789,289,47,289,0
215,2.50363,21,0,3,0,68.203,21,8191,3,0,103,3,4.30976,292,50,292,0
197,2.29398,14,0,23,0,50.044,14,8189,23,0,77,1,4.00691,315,51,315,0
215,2.50369,20,0,1,0,73.02,20,8189,1,0,109,1,4.25152,316,52,316,0
240,2.79503,24,0,5,0,71.409,24,8189,5,0,87,5,4.11174,321,57,321,0
190,2.21246,27,0,7,0,101.629,27,8191,7,0,62,7,3.45946,328,64,328,0
215,2.50362,17,0,28,0,51.893,17,8191,28,0,86,1,3.07507,356,65,356,0
228,2.65502,22,0,3,0,76.704,22,8190,3,0,96,3,3.08672,359,68,359,0
232,2.70171,26,0,4,0,91.276,26,8191,4,0,87,4,2.84211,363,72,363,0
230,2.67829,29,0,5,0,98.306,29,8189,5,0,78,5,2.98189,368,77,368,0
213,2.48036,18,0,30,0,60.928,18,8189,30,0,90,1,3.23814,398,78,398,0
233,2.71337,3,0,26,0,62.652,3,8191,26,0,92,4,3.97197,424,82,424,0
207,2.41031,17,0,0,0,57.01,17,8189,0,0,104,0,3.55264,424,82,424,0
252,2.93462,23,0,3,0,67.618,23,8189,3,0,112,3,3.24979,427,85,427,0
220,2.56208,26,0,4,0,86.169,26,8189,4,0,91,4,3.07507,431,89,431,0
183,2.13111,17,0,27,0,55.693,17,8189,27,0,75,1,3.06342,458,90,458,0
209,2.43364,21,0,3,0,76.099,21,8191,3,0,92,3,3.2032,461,93,461,0
228,2.65514,25,0,5,0,87.501,25,8189,5,0,87,5,3.48275,466,98,466,0
237,2.75983,28,0,5,0,101.061,28,8191,5,0,83,5,4.43789,471,103,471,0
230,2.67829,31,0,6,0,104.384,31,8189,6,0,74,6,4.14669,477,109,477,0
230,2.67829,33,0,7,0,99.925,33,8189,7,0,75,7,3.97197,484,116,484,0
190,2.21263,18,0,35,0,66.224,18,8189,35,0,68,2,4.00691,519,118,519,0
220,2.56191,22,0,3,0,86.76,22,8189,3,0,89,3,4.368,522,121,522,0
245,2.85299,26,0,2,0,86.744,26,8189,2,0,105,2,3.85549,524,123,524,0
191,2.22414,17,0,28,0,69.218,17,8189,28,0,80,1,3.86714,552,124,552,0
167,1.94457,7,0,24,0,44.895,7,8189,24,0,72,1,3.66912,576,125,576,0
186,2.16594,15,0,0,0,56.989,15,8191,0,0,96,0,3.42451,576,125,576,0
200,2.3289,12,0,19,0,41.451,12,8189,19,0,90,1,3.33133,595,126,595,0
228,2.65517,19,0,0,0,70.28,19,8189,0,0,120,0,3.28474,595,126,595,0
229,2.66683,24,0,2,0,82.636,24,8189,2,0,97,2,3.44781,597,128,597,0
232,2.70172,28,0,2,0,94.847,28,8189,2,0,108,2,3.72736,599,130,599,0
219,2.55021,30,0,6,0,106.192,30,8191,6,0,73,6,4.12339,605,136,605,0
210,2.44542,15,0,35,0,79.945,15,8191,35,0,55,4,4.19328,640,140,640,0
225,2.62011,21,0,2,0,59.669,21,8189,2,0,110,2,4.08845,642,142,642,0
233,2.7133,25,0,4,0,89.307,25,8189,4,0,99,4,4.1001,646,146,646,0
217,2.52689,28,0,5,0,93.71,28,8189,5,0,75,5,3.36627,651,151,651,0
199,2.31728,4,0,33,0,101.234,4,8189,33,0,45,4,3.19155,684,155,684,0
221,2.57339,19,0,1,0,71.398,19,8191,1,0,108,1,3.36627,685,156,685,0
223,2.59679,23,0,5,0,78.534,23,8189,5,0,85,5,3.23814,690,161,690,0
193,2.24745,26,0,6,0,95.546,26,8191,6,0,65,6,2.9353,696,167,696,0
246,2.86463,29,0,5,0,93.332,29,8177,5,0,81,5,2.92365,701,172,701,0
257,2.99272,31,0,8,0,97.981,31,8191,8,0,73,8,2.86541,709,180,709,0
201,2.34053,4,0,37,0,96.378,3,8162,37,0,57,4,2.63245,746,184,746,0
207,2.41067,9,0,20,0,77.26,9,8191,20,0,90,1,2.66739,766,185,766,0
224,2.60849,17,0,1,0,59.376,17,8191,1,0,108,1,3.36627,767,186,767,0
204,2.37572,22,0,3,0,78.167,22,8189,3,0,91,3,3.4944,770,189,770,0
225,2.62027,17,0,22,0,56.397,17,8191,22,0,103,0,3.77395,792,189,792,0
216,2.51529,22,0,3,0,78.63,22,8190,3,0,93,3,4.41459,795,192,795,0
141,1.64191,7,0,34,0,44.925,7,8189,34,0,60,0,4.23987,829,192,829,0
186,2.16593,15,0,0,0,53.525,15,8189,0,0,96,0,3.92538,829,192,829,0
236,2.74818,21,0,2,0,71.339,21,8189,2,0,105,2,3.93702,831,194,831,0
184,2.14262,15,0,22,0,45.53,15,8190,22,0,82,1,3.77395,853,195,853,0
215,2.50366,21,0,0,0,76.073,21,8189,0,0,112,0,3.30803,853,195,853,0
219,2.55022,24,0,4,0,80.153,24,8189,4,0,84,4,2.46938,857,199,857,0
239,2.78316,28,0,6,0,93.169,28,8189,6,0,87,6,2.38784,863,205,863,0
159,1.85166,16,0,29,0,63.95,16,8189,29,0,65,1,2.37619,892,206,892,0
158,1.83991,13,0,18,0,50.075,13,8189,18,0,71,1,2.3063,910,207,910,0
233,2.71321,20,0,0,0,67.784,20,8191,0,0,118,0,2.66739,910,207,910,0
258,3.00436,25,0,1,0,84.103,25,8189,1,0,125,1,3.59923,911,208,911,0
192,2.23578,28,0,6,0,105.561,28,8191,6,0,70,6,3.96032,917,214,917,0
215,2.50376,14,0,33,0,79.809,14,8191,33,0,63,4,3.94867,950,218,950,0
217,2.52692,20,0,3,0,62.879,20,8189,3,0,101,3,3.73901,953,221,953,0
252,2.93451,24,0,3,0,74.102,24,8189,3,0,103,3,3.68077,956,224,956,0
187,2.17768,27,0,4,0,100.534,27,8189,4,0,72,4,3.63418,960,228,960,0
231,2.69005,29,0,6,0,93.438,29,8191,6,0,67,6,3.7856,966,234,966,0
237,2.75983,32,0,8,0,99.447,32,8189,8,0,80,8,3.42451,974,242,974,0
210,2.44538,34,0,7,0,109.699,34,8189,7,0,61,7,3.73901,981,249,981,0
229,2.66666,36,0,7,0,124.19,36,8189,7,0,68,7,3.5177,988,256,988,0
164,1.90972,19,0,39,0,69.163,19,8190,39,0,59,3,3.35462,1027,259,1027,0
177,2.06117,10,0,24,0,84.659,10,8191,24,0,64,3,3.30803,1051,262,1051,0
236,2.74819,18,0,0,0,52.869,18,8190,0,0,120,0,3.89043,1051,262,1051,0
246,2.86463,24,0,1,0,81.216,24,8191,1,0,121,1,3.86714,1052,263,1052,0
194,2.25906,27,0,5,0,99.031,27,8190,5,0,78,5,3.48275,1057,268,1057,0
245,2.85296,29,0,5,0,89.501,29,8189,5,0,76,5,4.11174,1062,273,1062,0
246,2.86477,33,0,4,0,87.173,33,8189,4,0,101,4,3.7856,1066,277,1066,0
224,2.60859,35,0,4,0,105.695,35,8189,4,0,68,4,2.76058,1070,281,1070,0
199,2.31748,36,0,7,0,123.289,36,8189,7,0,51,7,2.67904,1077,288,1077,0
177,2.06116,18,0,40,0,70.761,18,8191,40,0,48,3,3.02848,1117,291,1117,0
237,2.75998,22,0,4,0,64.367,22,8189,4,0,86,4,2.58586,1121,295,1121,0
204,2.37557,26,0,3,0,97.522,26,8189,3,0,87,3,2.69069,1124,298,1124,0
233,2.71325,28,0,5,0,100.958,28,8164,5,0,71,5,2.86541,1129,303,1129,0
169,1.9681,15,0,30,0,58.53,15,8189,30,0,68,1,2.90035,1159,304,1159,0
210,2.44541,20,0,3,0,72.848,20,8191,3,0,86,3,2.50432,1162,307,1162,0
178,2.07277,14,0,21,0,48.128,14,8191,21,0,77,1,2.87706,1183,308,1183,0
206,2.39885,20,0,2,0,72.744,20,8191,2,0,93,2,2.84211,1185,310,1185,0
216,2.51528,24,0,3,0,80.079,24,8190,3,0,91,3,3.30803,1188,313,1188,0
231,2.68993,15,0,26,0,54.562,15,8191,26,0,103,1,3.37792,1214,314,1214,0
235,2.7366,21,0,3,0,71.669,21,8191,3,0,111,3,3.96032,1217,317,1217,0
220,2.56207,24,0,4,0,84.299,24,8191,4,0,75,4,3.59923,1221,321,1221,0
183,2.131,4,0,31,0,90.747,4,8189,31,0,60,2,3.70406,1252,323,1252,0
200,2.32912,15,0,0,0,62.028,15,8189,0,0,105,0,3.04013,1252,323,1252,0
201,2.34075,9,0,21,0,57.295,9,8189,21,0,82,2,2.97024,1273,325,1273,0
200,2.32912,16,0,1,0,61.84,16,8189,1,0,99,1,2.8887,1274,326,1274,0
226,2.63179,22,0,1,0,68.957,22,8189,1,0,107,1,3.07507,1275,327,1275,0
213,2.48051,26,0,2,0,82.415,26,8189,2,0,87,2,2.99354,1277,329,1277,0
134,1.56042,10,0,30,0,40.13,10,8189,30,0,54,1,3.43616,1307,330,1307,0
151,1.75835,16,0,1,0,58.429,16,8189,1,0,75,1,2.90035,1308,331,1308,0
224,2.60838,21,0,4,0,67.063,21,8189,4,0,95,4,2.9353,1312,335,1312,0
