SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss
658,0.256531,198,0,1,0,161.281,236,8189,1,0,234,1,0.43456,1,1,1,0
1390,0.622527,131,0,3,0,67.769,788,8185,3,0,552,3,2.44205,4,4,4,0
1567,0.701825,160,0,2,0,73.776,1331,8187,2,0,543,2,12.9714,6,6,6,0
1616,0.723764,143,0,1,0,87.218,1895,8187,1,0,564,1,27.289,7,7,7,0
1474,0.660182,178,0,3,0,98.183,2419,8191,3,0,524,3,10.0572,10,10,10,0
1627,0.728723,211,0,2,0,145.204,2968,8191,2,0,549,2,48.1183,12,12,12,0
1632,0.731006,690,0,2,0,171.785,3480,8191,2,0,512,2,2.73414,14,14,14,0
1528,0.684361,336,0,0,0,199.613,4138,8189,0,0,658,0,4.42534,14,14,14,0
1887,0.845212,542,0,2,0,117.933,4655,8185,2,0,517,2,4.28064,16,16,16,0
1459,0.65351,149,0,1,0,128.936,5265,8189,1,0,610,1,14.1882,17,17,17,0
994,0.445213,265,0,0,0,296.502,5709,8185,0,0,444,0,6.15955,17,17,17,0
1099,0.492225,256,0,6,0,349.899,5933,8187,6,0,224,5,2.28032,23,22,23,0
979,0.438473,72,0,173,0,190.791,72,8189,157,0,292,3,8.30816,180,25,196,0
1099,0.492263,85,0,1,0,59.204,90,8187,1,0,514,1,7.8279,181,26,197,0
1200,0.537469,97,0,0,0,58.516,97,8189,0,0,603,0,4.77434,181,26,197,0
1239,0.554934,102,0,3,0,53.53,102,8190,3,0,528,3,2.88602,184,29,200,0
1294,0.579605,105,0,2,0,53.548,107,8185,2,0,549,2,1.90131,186,31,202,0
1288,0.576921,112,0,4,0,68.288,112,8187,4,0,488,4,2.32019,190,35,206,0
1202,0.538359,116,0,1,0,84.369,116,8187,1,0,547,1,4.91098,191,36,207,0
1455,0.651663,122,0,0,0,72.439,122,8189,0,0,730,0,3.42182,191,36,207,0
1428,0.639564,126,0,1,0,96.305,128,8191,1,0,665,1,2.82733,192,37,208,0
1416,0.634194,124,0,2,0,69.504,132,8191,2,0,602,2,2.90931,194,39,210,0
1297,0.580937,134,0,2,0,153.451,136,8189,2,0,517,2,7.56224,196,41,212,0
1209,0.541526,140,0,1,0,130.616,140,8189,1,0,538,1,19.8012,197,42,213,0
1427,0.639178,112,0,1,0,96.239,145,8189,1,0,663,1,7.41978,198,43,214,0
1597,0.715304,140,0,1,0,104.546,150,8191,1,0,716,1,4.14131,199,44,215,0
1265,0.566596,140,0,2,0,80.513,153,8189,2,0,507,2,6.82528,201,46,217,0
1541,0.69018,153,0,2,0,36.054,157,8189,2,0,629,2,3.29056,203,48,219,0
1287,0.576422,137,0,1,0,95.359,161,8189,1,0,596,1,3.50112,204,49,220,0
1458,0.653009,165,0,1,0,60.978,165,8189,1,0,655,1,5.51219,205,50,221,0
1297,0.5809,101,0,2,0,92.646,168,8191,2,0,532,2,2.50432,207,52,223,0
1382,0.61896,153,0,1,0,133.86,171,8187,1,0,590,1,2.15443,208,53,224,0
1365,0.611348,175,0,2,0,71.128,175,8190,2,0,592,2,2.8439,210,55,226,0
1476,0.661066,132,0,1,0,89.12,178,8189,1,0,615,1,5.52653,211,56,227,0
1525,0.683012,145,0,1,0,92.594,182,8189,1,0,672,1,1.7015,212,57,228,0
1413,0.632909,186,0,0,0,149.954,186,8189,0,0,694,0,4.58125,212,57,228,0
1256,0.562552,84,0,189,0,90.679,94,8187,175,0,502,2,1.38253,387,59,417,0
1358,0.608251,94,0,0,0,63.568,101,8191,0,0,678,0,2.36006,387,59,417,0
657,0.294253,53,0,103,0,42.19,53,8189,103,0,252,1,1.61549,490,60,520,0
898,0.402207,61,0,0,0,36.821,61,8189,0,0,452,0,6.37862,490,60,520,0
1167,0.522725,70,0,0,0,64.843,70,8191,0,0,586,0,4.50643,490,60,520,0
913,0.408956,76,0,0,0,54.68,76,8189,0,0,458,0,4.10189,490,60,520,0
1044,0.467606,82,0,2,0,74.007,82,8191,2,0,451,2,2.83674,492,62,522,0
412,0.184532,11,0,146,0,106.63,11,8189,146,0,174,0,9.10874,638,62,668,0
168,0.0752437,9,0,24,0,43.553,2,8183,24,0,78,0,9.45997,662,62,692,0
69,0.0309041,7,0,6,0,74.536,7,8191,6,0,36,0,3.50067,668,62,698,0
339,0.151835,18,0,7,0,32.869,18,8189,7,0,164,0,3.01459,675,62,705,0
530,0.237359,29,0,0,0,32.723,29,8189,0,0,266,0,4.43296,675,62,705,0
858,0.384281,41,0,0,0,59.336,41,8191,0,0,430,0,2.35917,675,62,705,0
1066,0.477435,52,0,0,0,56.4,52,8191,0,0,532,0,1.91699,675,62,705,0
1369,0.613121,64,0,0,0,50.967,64,8189,0,0,684,0,1.56038,675,62,705,0
1449,0.649032,74,0,0,0,36.316,74,8187,0,0,727,0,3.97018,675,62,705,0
1482,0.663801,84,0,0,0,52.156,84,8191,0,0,740,0,2.53747,675,62,705,0
1578,0.706729,90,0,0,0,54.516,93,8185,0,0,791,0,3.17722,675,62,705,0
1766,0.790992,102,0,0,0,51.588,102,8191,0,0,884,0,1.45734,675,62,705,0
1740,0.779373,110,0,0,0,55.721,110,8187,0,0,871,0,1.39194,675,62,705,0
1754,0.784836,113,0,0,0,63.744,118,8189,0,0,881,0,7.51878,675,62,705,0
1793,0.802846,122,0,0,0,55.719,125,8189,0,0,896,0,3.31072,675,62,705,0
1872,0.838475,131,0,0,0,63.488,132,8189,0,0,937,0,7.42784,675,62,705,0
1767,0.791467,133,0,1,0,41.647,138,8189,1,0,828,1,3.6736,676,63,706,0
1629,0.729604,144,0,0,0,83.303,144,8191,0,0,813,0,2.38739,676,63,706,0
1771,0.793168,141,0,0,0,94.264,150,8189,0,0,892,0,3.65658,676,63,706,0
1619,0.725169,115,0,2,0,98.26,155,8191,2,0,681,2,16.4022,678,65,708,0
1723,0.771706,158,0,1,0,73.399,159,8187,1,0,768,1,1.38163,679,66,709,0
1878,0.841153,150,0,0,0,62.981,165,8191,0,0,950,0,2.3977,679,66,709,0
1725,0.772629,158,0,1,0,100.448,170,8189,1,0,793,1,1.16256,680,67,710,0
1702,0.762296,105,0,2,0,72.435,174,8189,2,0,732,2,5.74784,682,69,712,0
1781,0.797653,93,0,1,0,64.507,179,8189,1,0,864,1,3.3609,683,70,713,0
1826,0.817799,181,0,0,0,91.658,184,8189,0,0,872,0,1.51738,683,70,713,0
1544,0.691606,153,0,1,0,72.254,188,8189,1,0,706,1,18.3765,684,71,714,0
1737,0.77802,169,0,0,0,112.533,192,8191,0,0,865,0,2.52179,684,71,714,0
1835,0.821893,194,0,0,0,94.495,197,8189,0,0,911,0,1.84621,684,71,714,0
1687,0.755589,110,0,1,0,100.82,201,8189,1,0,793,1,4.54406,685,72,715,0
1815,0.81287,167,0,1,0,83.532,205,8189,1,0,833,1,3.20365,686,73,716,0
1739,0.778887,101,0,0,0,91.135,209,8189,0,0,910,0,2.71757,686,73,716,0
1654,0.740791,190,0,2,0,89.138,212,8189,2,0,640,2,2.22835,688,75,718,0
1687,0.755577,215,0,0,0,108.079,216,8191,0,0,838,0,1.78931,688,75,718,0
1686,0.75515,176,0,1,0,66.522,220,8189,1,0,800,1,1.58234,689,76,719,0
1754,0.785634,93,0,0,0,87.156,224,8191,0,0,924,0,1.48557,689,76,719,0
1739,0.778926,125,0,1,0,80.875,228,8189,1,0,798,1,2.14816,690,77,720,0
1820,0.815151,150,0,1,0,87.197,231,8187,1,0,818,1,5.85357,691,78,721,0
1783,0.7986,91,0,0,0,69.033,235,8189,0,0,927,0,1.59936,691,78,721,0
1542,0.690681,150,0,0,0,138.166,238,8185,0,0,750,0,2.00032,691,78,721,0
1920,0.859991,208,0,1,0,106.15,242,8189,1,0,857,1,7.01882,692,79,722,0
1780,0.797268,245,0,1,0,151.671,245,8189,1,0,877,1,4.03424,693,80,723,0
1889,0.845235,246,0,0,0,137.361,249,8187,0,0,831,0,4.75821,693,80,723,0
1641,0.73497,140,0,2,0,67.733,252,8189,2,0,712,2,13.3352,695,82,725,0
1874,0.839327,255,0,0,0,118.132,255,8189,0,0,885,0,1.6567,695,82,725,0
1748,0.782749,259,0,1,0,167.266,259,8189,1,0,876,1,2.31974,696,83,726,0
1568,0.702022,200,0,1,0,108.507,261,8183,1,0,584,1,2.2279,697,84,727,0
1809,0.810268,205,0,1,0,111.011,264,8189,1,0,842,1,2.22701,698,85,728,0
1778,0.796328,255,0,0,0,165.779,267,8189,0,0,866,0,4.10368,698,85,728,0
1738,0.778443,268,0,0,0,135.426,270,8189,0,0,869,0,1.15987,698,85,728,0
1676,0.750688,212,0,0,0,124.62,274,8189,0,0,870,0,1.06131,698,85,728,0
1912,0.856374,277,0,0,0,127.067,277,8191,0,0,928,0,1.91878,698,85,728,0
1771,0.793253,228,0,0,0,116.836,280,8189,0,0,915,0,1.47078,698,85,728,0
1547,0.692919,234,0,2,0,93.02,283,8189,2,0,654,2,1.40224,700,87,730,0
1716,0.768347,124,0,0,0,67.037,286,8189,0,0,917,0,4.088,700,87,730,0
1733,0.776206,232,0,0,0,69.988,289,8189,0,0,819,0,1.64102,700,87,730,0
1629,0.729627,245,0,1,0,130.081,291,8189,1,0,767,1,5.50637,701,88,731,0
1797,0.804848,250,0,1,0,92.193,294,8191,1,0,757,1,24.1275,702,89,732,0
1875,0.83966,206,0,0,0,107.917,297,8189,0,0,964,0,2.81926,702,89,732,0
1718,0.769477,169,0,0,0,128.506,300,8189,0,0,881,0,1.85248,702,89,732,0
1911,0.855956,301,0,0,0,162.941,303,8189,0,0,893,0,4.57811,702,89,732,0
1820,0.81517,302,0,1,0,169.808,306,8187,1,0,853,1,2.47206,703,90,733,0
1795,0.80401,167,0,2,0,94.101,308,8187,2,0,721,2,26.3953,705,92,735,0
1687,0.755582,196,0,2,0,112.326,310,8187,2,0,628,2,4.70042,707,94,737,0
1784,0.799086,189,0,1,0,79.381,313,8189,1,0,825,1,2.02854,708,95,738,0
1801,0.806677,194,0,0,0,98.643,316,8189,0,0,904,0,4.8841,708,95,738,0
1743,0.780665,165,0,1,0,52.391,318,8189,1,0,776,1,3.16198,709,96,739,0
1774,0.794568,312,0,0,0,185.816,321,8191,0,0,819,0,5.06195,709,96,739,0
1845,0.826446,262,0,1,0,79.992,323,8191,1,0,836,1,1.624,710,97,740,0
1911,0.855951,258,0,1,0,156.636,326,8191,1,0,870,1,40.6166,711,98,741,0
1876,0.840265,329,0,0,0,136.284,329,8189,0,0,908,0,14.2227,711,98,741,0
1733,0.77614,288,0,0,0,162.473,331,8189,0,0,864,0,6.85798,711,98,741,0
1859,0.832647,325,0,0,0,181.549,334,8189,0,0,917,0,2.55718,711,98,741,0
1723,0.77176,334,0,0,0,183.633,337,8191,0,0,850,0,1.65581,711,98,741,0
1790,0.801715,309,0,0,0,166.877,339,8189,0,0,905,0,1.8583,711,98,741,0
1760,0.788302,338,0,1,0,184.598,341,8189,1,0,690,1,3.14899,712,99,742,0
1718,0.769469,216,0,1,0,133.833,344,8187,1,0,755,1,1.5353,713,100,743,0
1755,0.786053,205,0,0,0,155.109,346,8189,0,0,889,0,5.2295,713,100,743,0
1812,0.811593,134,0,0,0,60.037,349,8189,0,0,946,0,3.6185,713,100,743,0
1886,0.844757,288,0,0,0,203.689,351,8187,0,0,834,0,29.0779,713,100,743,0
1653,0.740377,219,0,0,0,163.895,354,8189,0,0,848,0,3.35059,713,100,743,0
1886,0.844702,124,0,1,0,80.025,356,8189,1,0,858,1,2.43846,714,101,744,0
1792,0.802619,137,0,0,0,106.014,359,8191,0,0,892,0,8.88384,714,101,744,0
1766,0.790944,177,0,1,0,51.952,361,8189,1,0,756,1,2.7337,715,102,745,0
1869,0.837089,282,0,1,0,69.647,363,8191,1,0,804,1,23.3359,716,103,746,0
1708,0.765019,138,0,0,0,134.701,365,8189,0,0,931,0,3.864,716,103,746,0
1827,0.818329,163,0,2,0,76.529,367,8189,2,0,697,2,3.02758,718,105,748,0
1836,0.822359,112,0,0,0,106.555,370,8189,0,0,948,0,1.3001,718,105,748,0
1880,0.84209,369,0,0,0,188.349,372,8189,0,0,796,0,1.86144,718,105,748,0
1852,0.829479,288,0,0,0,201.539,374,8189,0,0,904,0,30.21,718,105,748,0
1818,0.814241,360,0,0,0,150.017,377,8177,0,0,874,0,10.3793,718,105,748,0
1732,0.775749,322,0,1,0,228.638,379,8189,1,0,839,1,1.87398,719,106,749,0
1629,0.729642,272,0,1,0,170.558,381,8190,1,0,699,1,2.95635,720,107,750,0
1762,0.78916,266,0,0,0,131.079,383,8189,0,0,728,0,19.5279,720,107,750,0
1769,0.792285,381,0,1,0,131.328,385,8188,1,0,833,1,2.29018,721,108,751,0
1881,0.842487,182,0,1,0,98.879,387,8191,1,0,790,1,2.2521,722,109,752,0
1734,0.776632,162,0,1,0,114.616,389,8189,1,0,785,1,2.29421,723,110,753,0
1889,0.846038,188,0,0,0,146.043,391,8191,0,0,936,0,4.80166,723,110,753,0
1800,0.806177,380,0,0,0,172.578,393,8189,0,0,811,0,2.34886,723,110,753,0
1793,0.803111,317,0,0,0,175.879,396,8191,0,0,817,0,1.85651,723,110,753,0
1744,0.781158,231,0,2,0,149.011,397,8187,2,0,706,2,36.1997,725,112,755,0
1777,0.795921,189,0,0,0,67.433,400,8187,0,0,914,0,1.73466,725,112,755,0
1887,0.845209,312,0,0,0,141.847,402,8189,0,0,854,0,4.38144,725,112,755,0
1060,0.474774,403,0,0,0,233.296,403,8191,0,0,488,0,2.50432,725,112,755,0
936,0.419221,180,0,403,0,81.671,201,8189,105,0,330,0,2.10784,830,112,1158,0
