SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss
156,1.3931,5,0,4,0,39.963,20,8187,4,9064.13,42,4,8.96299,4,4,4,0
121,1.16702,5,0,0,0,31.157,20,8189,0,8686.22,51,0,8.01749,4,4,4,0
124,1.19606,5,0,0,0,30.602,20,8190,0,8321.9,51,0,7.62192,4,4,4,0
132,1.2732,7,0,0,0,27.786,20,8189,0,7979.26,51,0,7.08163,4,4,4,0
135,1.30212,7,0,0,0,31.453,21,8188,0,7670.77,52,0,6.98515,4,4,4,0
142,1.36962,13,0,0,0,31.194,21,8187,0,7391.81,46,0,6.13613,4,4,4,0
147,1.41787,6,0,0,0,29.28,22,8189,0,7138.53,52,0,5.5669,4,4,4,0
171,1.64947,8,0,0,0,34.955,31,8185,0,5427.56,54,0,4.85294,4,4,4,0
223,2.1511,15,0,0,0,39.735,30,8189,0,4155.5,58,0,4.50562,4,4,4,0
203,1.95779,7,0,3,0,32.455,25,8188,3,5463.26,48,3,4.87224,7,7,7,0
199,1.91951,10,0,0,0,25.653,25,8191,0,5296.59,57,0,4.20653,7,7,7,0
202,1.94769,6,0,0,0,32.583,34,8190,0,5142.95,56,0,4.01357,7,7,7,0
209,2.01595,4,0,1,0,59.941,32,8184,1,5646.34,60,1,4.68893,8,8,8,0
191,1.84236,10,0,0,0,29.746,25,8189,0,5475.67,55,0,4.61174,8,8,8,0
199,1.91946,7,0,0,0,34.35,28,8191,0,5304.87,61,0,4.8047,8,8,8,0
203,1.95802,17,0,0,0,32.263,26,8187,0,5157.14,56,0,4.70822,8,8,8,0
211,2.03518,9,0,0,0,37.504,33,8181,0,4792.35,64,0,4.1004,8,8,8,0
248,2.39202,19,0,0,0,39.547,44,8189,0,3860.02,56,0,4.25477,8,8,8,0
250,2.41146,12,0,2,0,43.003,32,8187,2,4429.22,57,2,4.50562,10,10,10,0
243,2.34393,18,0,0,0,47.116,31,8191,0,4323.51,63,0,4.77576,10,10,10,0
250,2.41053,9,0,0,0,45.944,43,8191,0,4218.46,61,0,4.86259,10,10,10,0
254,2.44991,12,0,0,0,42.093,29,8187,0,4126.54,62,0,4.6021,10,10,10,0
240,2.31482,13,0,1,0,45.645,41,8191,1,4538.92,52,1,3.51187,11,11,11,0
222,2.14128,12,0,1,0,34.59,28,8187,1,4967.68,60,1,3.3768,12,12,12,0
218,2.10278,7,0,0,0,31.783,26,8187,0,4832.29,64,0,3.74342,12,12,12,0
222,2.14129,16,0,0,0,37.451,27,8187,0,4709.4,57,0,3.81096,12,12,12,0
210,2.025,12,0,1,0,38.141,28,8190,1,5167.71,55,1,4.31266,13,13,13,0
208,2.00632,8,0,0,0,35.857,33,8188,0,5036.53,52,0,4.23547,13,13,13,0
214,2.06411,11,0,0,0,33.827,27,8190,0,4906.07,63,0,5.01696,13,13,13,0
221,2.13159,8,0,0,0,57.138,39,8184,0,4782.19,55,0,5.16168,13,13,13,0
223,2.15039,14,0,1,0,44,34,8175,1,5279.65,48,1,4.46702,14,14,14,0
204,1.96764,9,0,0,0,36.206,26,8189,0,5130.14,62,0,4.13899,14,14,14,0
212,2.04457,24,0,0,0,58.757,35,8190,0,4997.84,56,0,3.78202,14,14,14,0
159,1.53361,3,0,4,0,33.508,23,8191,4,6914.41,50,4,2.74968,18,18,18,0
157,1.51429,8,0,0,0,38.626,27,8190,0,6692.29,55,0,2.80757,18,18,18,0
162,1.56257,4,0,0,0,34.478,26,8187,0,6473.93,55,0,3.17419,18,18,18,0
165,1.59157,6,0,0,0,27.375,23,8191,0,5951.47,54,0,3.51187,18,18,18,0
208,2.00636,5,0,0,0,33.536,29,8191,0,4479.77,60,0,3.52152,18,18,18,0
265,2.55579,14,0,0,0,47.725,43,8188,0,3665.88,57,0,3.66624,18,18,18,0
233,2.2474,9,0,2,0,33.066,28,8188,2,4486.35,49,2,4.63104,20,20,20,0
240,2.31447,9,0,0,0,33.01,28,8188,0,4375.63,61,0,4.79506,20,20,20,0
245,2.3631,13,0,0,0,34.374,28,8186,0,4279.02,63,0,5.27746,20,20,20,0
242,2.33417,23,0,1,0,50.632,30,8191,1,4713.78,58,1,4.54421,21,21,21,0
