SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss
518,2.69827,71,0,4,0,174.861,143,8189,4,0,141,4,5.61411,4,4,4,0
618,3.48924,112,0,27,0,99.853,185,8191,27,0,42,27,6.80584,31,31,31,0
482,2.72161,57,0,239,0,104.213,4,8191,186,0,18,37,5.8005,217,68,270,0
531,2.99833,98,0,9,0,131.921,100,8189,10,0,141,9,4.85163,227,77,279,0
422,2.38283,101,0,14,0,129.493,101,8191,14,0,105,14,5.27523,241,91,293,0
487,2.74998,51,0,107,0,86.609,51,8189,65,0,145,6,5.02107,306,97,400,0
441,2.49026,30,0,53,0,51.586,30,8189,53,0,184,1,4.63701,359,98,453,0
547,3.08878,38,0,1,0,76.16,38,8189,1,0,274,1,4.11739,360,99,454,0
434,2.45069,22,0,41,0,38.152,22,8189,41,0,175,1,4.39414,401,100,495,0
537,3.03215,32,0,0,0,48.439,32,8189,0,0,270,0,6.34835,401,100,495,0
544,3.07171,38,0,2,0,59.941,38,8189,2,0,242,2,7.83942,403,102,497,0
498,2.81196,43,0,5,0,65.468,43,8189,5,0,194,5,6.27493,408,107,502,0
535,3.02089,48,0,3,0,65.042,48,8189,3,0,205,3,4.64266,411,110,505,0
535,3.02086,52,0,4,0,77.737,52,8190,4,0,224,4,5.76661,415,114,509,0
553,3.12251,55,0,6,0,89.758,55,8137,6,0,179,6,7.56832,421,120,515,0
505,2.85143,56,0,5,0,89.217,58,8189,5,0,146,5,6.24104,426,125,520,0
466,2.63131,60,0,6,0,133.5,60,8189,6,0,153,6,5.84003,432,131,526,0
575,3.24677,63,0,11,0,103.2,63,8190,11,0,172,11,5.46726,443,142,537,0
452,2.55223,65,0,8,0,97.921,65,8190,8,0,132,8,4.98154,451,150,545,0
625,3.5291,67,0,5,0,96.638,68,8191,5,0,202,5,4.86858,456,155,550,0
538,3.03786,61,0,8,0,101.856,70,8189,8,0,145,8,4.236,464,163,558,0
464,2.62005,72,0,7,0,109.146,72,8190,7,0,133,7,5.16227,471,170,565,0
605,3.4161,65,0,6,0,89.479,74,8189,6,0,146,6,6.57427,477,176,571,0
557,3.14531,73,0,6,0,107.876,77,8189,6,0,178,6,6.75501,483,182,577,0
532,3.00418,73,0,11,0,75.16,78,8189,11,0,116,11,4.89117,494,193,588,0
498,2.81191,71,0,11,0,111.655,79,8190,11,0,98,11,5.12838,505,204,599,0
525,2.96444,81,0,8,0,121.653,81,8189,8,0,123,8,5.45597,513,212,607,0
516,2.91354,82,0,4,0,104.769,82,8189,4,0,122,4,4.90246,517,216,611,0
512,2.89097,84,0,7,0,122.313,84,8190,7,0,137,7,4.87987,524,223,618,0
615,3.47278,73,0,9,0,97.61,86,8189,9,0,138,9,5.44467,533,232,627,0
499,2.81774,86,0,10,0,111.687,87,8190,8,0,161,10,5.56328,541,242,637,0
366,2.06663,44,0,92,0,50.812,44,8189,94,0,79,4,6.16762,635,246,729,0
495,2.79509,48,0,8,0,69.873,48,8189,8,0,183,8,6.2128,643,254,737,0
487,2.74977,51,0,4,0,76.302,51,8191,4,0,178,4,6.39354,647,258,741,0
422,2.38283,28,0,54,0,42.818,28,8189,54,0,176,1,4.55229,701,259,795,0
551,3.11122,36,0,1,0,56.873,36,8189,1,0,262,1,3.50741,702,260,796,0
542,3.06052,42,0,4,0,71,42,8189,4,0,241,4,5.16227,706,264,800,0
476,2.68778,46,0,5,0,76.112,46,8190,5,0,180,5,4.62571,711,269,805,0
528,2.98161,50,0,5,0,76.298,50,8189,5,0,178,5,4.11174,716,274,810,0
499,2.81777,53,0,8,0,80.474,53,8190,8,0,179,8,4.0948,724,282,818,0
440,2.48445,4,0,60,0,93.998,4,8189,57,0,119,5,4.27554,781,287,878,0
424,2.3942,33,0,0,0,57.609,33,8189,0,0,206,0,4.73867,781,287,878,0
588,3.32016,41,0,1,0,69.422,41,8190,1,0,297,1,4.65395,782,288,879,0
