SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss
875,2.92586,194,0,19,0,98.399,517,8179,19,176,28,19,4.39219,19,19,19,0
489,1.7834,244,0,282,0,109.371,244,8166,39,404,18,37,5.42822,58,56,301,0
659,2.40341,72,0,227,0,114.565,218,8191,415,728.787,11,22,4.93574,473,78,528,0
673,2.45435,553,0,52,0,111.544,4638,8191,58,3805,4,50,5.15462,531,128,580,0
280,1.02116,16,0,596,0,36.352,50,8188,71,3670.91,37,0,5.69818,602,128,1176,0
298,1.08678,11,0,0,0,30.827,54,8191,0,3508.62,52,0,5.82586,602,128,1176,0
310,1.13056,11,0,0,0,33.001,55,8189,0,3353.32,56,0,6.67949,602,128,1176,0
325,1.18527,13,0,0,0,30.327,47,8186,0,3214.28,60,0,7.76294,602,128,1176,0
350,1.27644,19,0,0,0,26.192,48,8187,0,2649.62,58,0,8.22989,602,128,1176,0
480,1.75055,29,0,0,0,28.72,102,8190,0,1940.19,59,0,6.23078,602,128,1176,0
614,2.2393,23,0,0,0,35.684,60,8175,0,1551.8,61,0,4.68038,602,128,1176,0
730,2.66232,30,0,2,0,47.478,101,8119,2,1650,62,2,5.96083,604,130,1178,0
656,2.39245,21,0,0,0,34.912,254,8185,0,1610.93,63,0,4.39584,604,130,1178,0
669,2.43995,35,0,0,0,34.299,124,8188,0,1575.15,65,0,5.17651,604,130,1178,0
685,2.49842,23,0,0,0,34.912,83,8191,0,1540.21,66,0,6.17971,604,130,1178,0
699,2.54943,24,0,0,0,39.613,85,8191,0,1510.21,65,0,5.09261,604,130,1178,0
709,2.58592,32,0,1,0,47.802,106,8183,1,1665.17,64,1,5.46106,605,131,1179,0
649,2.36687,26,0,0,0,35.904,72,8182,0,1623.01,70,0,4.72416,605,131,1179,0
661,2.41066,29,0,0,0,35.036,90,8180,0,1587.45,63,0,5.97178,605,131,1179,0
678,2.47265,24,0,0,0,36.974,81,8189,0,1551.98,65,0,7.19386,605,131,1179,0
695,2.53467,39,0,0,0,29.836,63,8191,0,1517.36,65,0,4.99411,605,131,1179,0
713,2.6003,40,0,0,0,36.834,75,8183,0,1482.93,67,0,4.9321,605,131,1179,0
789,2.87748,43,0,0,0,40.247,81,8180,0,1220.2,69,0,6.35482,605,131,1179,0
652,2.37782,26,0,7,0,54.475,1170,8191,7,2128.69,45,7,4.92115,612,138,1186,0
509,1.85636,24,0,0,0,32.348,236,8181,0,2064.1,63,0,6.09216,612,138,1186,0
522,1.90371,22,0,0,0,30.953,341,8187,0,2004.52,66,0,6.67949,612,138,1186,0
538,1.96211,22,0,0,0,35.147,1117,8181,0,1948.29,61,0,6.12864,612,138,1186,0
561,2.04597,32,0,0,0,28.808,251,8186,0,1799.95,63,0,5.42093,612,138,1186,0
665,2.42512,51,0,0,0,32.144,71,8191,0,1441.81,63,0,4.54906,612,138,1186,0
698,2.54562,27,0,2,0,42.497,2154,8191,2,1676.96,56,2,5.60333,614,140,1188,0
644,2.34881,36,0,0,0,34.334,70,8177,0,1638.22,67,0,5.39904,614,140,1188,0
656,2.39244,38,0,0,0,37.462,177,8177,0,1599.7,69,0,5.98637,614,140,1188,0
676,2.46537,27,0,0,0,35.403,74,8180,0,1565.88,62,0,5.40269,614,140,1188,0
689,2.51278,37,0,0,0,36.687,666,8185,0,1532.05,63,0,4.47974,614,140,1188,0
705,2.57114,23,0,0,0,29.374,59,8191,0,1445.67,69,0,5.86234,614,140,1188,0
812,2.96132,113,0,1,0,46.057,135,8179,1,1347,65,1,5.62157,615,141,1189,0
563,2.05331,33,0,3,0,32.612,306,8176,3,1879.93,53,3,5.00141,618,144,1192,0
572,2.08611,22,0,0,0,31.873,53,8183,0,1835.42,59,0,5.86963,618,144,1192,0
592,2.15919,22,0,0,0,35.945,75,8177,0,1788.16,64,0,6.7415,618,144,1192,0
600,2.18831,23,0,0,0,31.644,70,8179,0,1741.45,67,0,5.472,618,144,1192,0
621,2.26478,20,0,0,0,35.02,77,8191,0,1700.58,63,0,6.13958,618,144,1192,0
