SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss
199,2.19793,10,0,4,0,49.912,31,8189,4,6650.63,41,4,9.0272,4,4,4,0
170,1.97975,12,0,0,0,36.519,34,8187,0,6095.27,51,0,8.36326,4,4,4,0
177,2.06129,6,0,0,0,39.436,31,8188,0,5953.74,49,0,7.93229,4,4,4,0
183,2.13116,8,0,0,0,35.896,24,8189,0,5811.87,55,0,7.07034,4,4,4,0
184,2.14282,4,0,0,0,37.978,24,8191,0,5676.61,55,0,5.97542,4,4,4,0
191,2.22434,8,0,0,0,30.798,29,8191,0,5553.65,54,0,6.62771,4,4,4,0
194,2.25929,9,0,0,0,36.534,26,8184,0,5438.87,54,0,7.64109,4,4,4,0
198,2.30586,16,0,0,0,35.085,29,8191,0,5323.07,53,0,7.18682,4,4,4,0
202,2.35251,11,0,0,0,44.229,35,8189,0,5206.66,55,0,7.31494,4,4,4,0
207,2.41042,6,0,0,0,36.412,30,8191,0,5097.84,58,0,6.77914,4,4,4,0
211,2.45713,11,0,0,0,40.374,33,8189,0,4990.98,53,0,6.03366,4,4,4,0
216,2.51519,13,0,0,0,53.215,39,8182,0,4902.88,56,0,5.62598,4,4,4,0
220,2.56186,7,0,0,0,48.428,46,8189,0,4813.21,56,0,7.05869,4,4,4,0
223,2.59678,11,0,0,0,37.584,32,8190,0,4365.64,55,0,6.0919,4,4,4,0
266,3.09747,26,0,0,0,46.524,37,8191,0,3675.64,61,0,6.52288,4,4,4,0
259,3.01598,8,0,3,0,50.201,36,8186,3,4784.68,52,3,5.33478,7,7,7,0
225,2.62026,8,0,0,0,39.425,30,8191,0,4697.04,54,0,4.55437,7,7,7,0
229,2.66663,9,0,0,0,36.406,30,8189,0,4610.41,60,0,4.08845,7,7,7,0
233,2.71324,7,0,0,0,46.025,32,8182,0,4522.84,56,0,3.72736,7,7,7,0
238,2.77138,6,0,0,0,45.097,32,8186,0,4434.59,62,0,4.69414,7,7,7,0
244,2.84138,9,0,0,0,41.477,40,8184,0,4359.19,51,0,5.5561,7,7,7,0
247,2.8765,14,0,0,0,59.605,40,8188,0,4290,56,0,6.16179,7,7,7,0
229,2.66701,8,0,1,0,44.861,30,8190,1,4736.78,54,1,6.63936,8,8,8,0
227,2.64341,12,0,0,0,36.251,28,8191,0,4644.38,57,0,6.90726,8,8,8,0
232,2.70167,11,0,0,0,46.212,35,8189,0,4557.6,59,0,6.90726,8,8,8,0
