SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss,Timeout,usSndDuration
1992,0.806742,621,0,0,0,99.788,671,8167,0,0,669,0,20.8351,0,0,0,0,0,-1626897881226109
2853,1.27776,202,0,0,0,66.147,2064,8189,0,0,1393,0,12.7604,0,0,0,0,0,2784930241
2858,1.28008,248,0,0,0,72.433,3475,8189,0,0,1411,0,4.50374,0,0,0,0,0,2791361935
2689,1.20438,291,0,0,0,46.613,4804,8189,0,0,1329,0,4.26451,0,0,0,0,0,2819445538
2638,1.18154,422,0,0,0,144.77,5831,8189,0,0,1027,0,7.12186,0,0,0,0,0,2786120750
2710,1.21383,289,0,0,0,69.396,7159,8187,0,0,1328,0,37.4748,0,0,0,0,0,2788199650
2666,1.19416,286,0,0,0,144.199,8394,8191,0,0,1235,0,38.8636,0,0,0,0,0,2819966690
2808,1.25776,230,0,0,0,104.53,9829,8183,0,0,1435,0,9.96173,0,0,0,0,0,2779708066
3055,1.3681,321,0,0,0,89.877,11173,8189,0,0,1344,0,5.8809,0,0,0,0,0,2812927290
2598,1.16368,309,0,0,0,163.816,12355,8189,0,0,1182,0,5.30163,0,0,0,0,0,2765199206
2720,1.21833,355,0,0,0,110.086,13680,8189,0,0,1325,0,14.3418,0,0,0,0,0,2818666326
2818,1.26215,144,0,0,0,55.851,15062,8183,0,0,1382,0,10.5616,0,0,0,0,0,2785500242
2937,1.31536,161,0,0,0,52.305,16501,8179,0,0,1439,0,4.77613,0,0,0,0,0,2762602052
2953,1.32274,454,0,0,0,68.323,17833,8189,0,0,1332,0,35.0981,0,0,0,0,0,2821247954
2825,1.26538,279,0,0,0,81.404,19166,8191,0,0,1333,0,6.35667,0,0,0,0,0,2799359752
2592,1.16097,350,0,0,0,135.903,20349,8191,0,0,1183,0,2.46534,0,0,0,0,0,2778872754
3120,1.39747,508,0,0,0,127.149,21639,8189,0,0,1290,0,4.29811,0,0,0,0,0,2810673586
2940,1.31634,345,0,0,0,109.973,23053,8189,0,0,1414,0,25.9065,0,0,0,0,0,2789312848
3005,1.3459,256,0,0,0,92.961,24548,8185,0,0,1495,0,36.9161,0,0,0,0,0,2776233600
2660,1.19147,197,0,0,0,80.407,25911,8191,0,0,1363,0,5.48755,0,0,0,0,0,2825461338
2488,1.11437,116,0,0,0,60.262,27200,8191,0,0,1289,0,3.75021,0,0,0,0,0,2789585792
2935,1.31461,430,0,0,0,36.74,28513,8189,0,0,1313,0,51.0586,0,0,0,0,0,2793635656
3151,1.41142,342,0,0,0,102.022,30007,8189,0,0,1494,0,4.52301,0,0,0,0,0,2802427180
2861,1.28064,320,0,0,0,110.12,31422,8189,0,0,1415,0,21.6707,0,0,0,0,0,2792342864
2754,1.23351,199,0,0,0,73.035,32863,8189,0,0,1441,0,16.8883,0,0,0,0,0,2776850640
2633,1.17887,194,0,0,0,84.331,34186,8189,0,0,1323,0,7.95021,0,0,0,0,0,2791217240
2749,1.23131,183,0,0,0,81.644,35569,8189,0,0,1383,0,35.4785,0,0,0,0,0,2790528622
