SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss,Timeout,usSndDuration
1289,0.539038,169,0,0,0,75.462,188,8189,0,0,567,0,4.17222,0,0,0,0,0,-1578733022052618
1828,0.818752,173,0,0,0,92.811,306,8189,0,0,918,0,6.57888,0,0,0,0,0,2845593338
1870,0.837548,381,0,0,0,191.555,382,8183,0,0,816,0,2.92051,0,0,0,0,0,2762024776
1879,0.841545,149,0,0,0,63.941,460,8189,0,0,1027,0,8.6249,0,0,0,0,0,2827536764
2192,0.981801,354,0,0,0,122.655,525,8189,0,0,998,0,2.25971,0,0,0,0,0,2793070284
1863,0.834402,194,0,0,0,86.23,582,8187,0,0,985,0,1.29606,0,0,0,0,0,2764364246
1935,0.866688,143,0,1,0,83.294,629,8191,1,0,894,1,2.17146,1,1,1,0,0,2815846068
1964,0.879735,354,0,0,0,221.504,669,8191,0,0,810,0,1.85158,1,1,1,0,0,2806740370
1827,0.818335,190,0,0,0,85.004,714,8189,0,0,971,0,5.82669,1,1,1,0,0,2773372574
1898,0.850079,384,0,0,0,163.044,750,8189,0,0,838,0,7.16262,1,1,1,0,0,2790379536
2032,0.910135,204,0,1,0,114.848,787,8189,1,0,882,1,2.56973,2,2,2,0,0,2812090190
2124,0.951306,379,0,0,0,124.652,826,8189,0,0,977,0,1.78035,2,2,2,0,0,2735570544
1926,0.862678,278,0,1,0,308.156,854,8189,1,0,726,1,4.64934,3,3,3,0,0,2850817844
1937,0.867573,239,0,0,0,293.536,885,8189,0,0,860,0,3.17766,3,3,3,0,0,2800053984
2018,0.903796,193,0,1,0,105.048,912,8190,1,0,763,1,1.67194,4,4,4,0,0,2748708746
1968,0.881454,227,0,1,0,109.033,941,8191,1,0,839,1,1.51469,5,5,5,0,0,2814695086
1961,0.878358,331,0,0,0,182.359,965,8189,0,0,706,0,2.24493,5,5,5,0,0,2818462612
2027,0.907863,147,0,0,0,99.86,998,8189,0,0,1016,0,29.9098,5,5,5,0,0,2793537194
1904,0.852827,163,0,0,0,50.876,1026,8189,0,0,886,0,1.27142,5,5,5,0,0,2776803872
1973,0.883699,454,0,0,0,258.032,1049,8189,0,0,732,0,4.24794,5,5,5,0,0,2798578360
1951,0.873725,109,0,0,0,53.125,1077,8189,0,0,939,0,4.13907,5,5,5,0,0,2794494388
1956,0.876044,203,0,0,0,128.458,1104,8191,0,0,934,0,29.6356,5,5,5,0,0,2775384626
2055,0.920343,310,0,0,0,116.64,1132,8189,0,0,979,0,2.90394,5,5,5,0,0,2820714120
2013,0.901605,486,0,0,0,245.3,1155,8189,0,0,800,0,3.44467,5,5,5,0,0,2785518638
1933,0.865826,377,0,0,0,186.49,1180,8189,0,0,923,0,2.82733,5,5,5,0,0,2793422646
2019,0.904324,326,0,0,0,178.351,1202,8187,0,0,806,0,2.49402,5,5,5,0,0,2776753112
1882,0.842934,237,0,0,0,134.758,1227,8189,0,0,960,0,4.79136,5,5,5,0,0,2819556688
