SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss,Timeout,usSndDuration
251,0.872614,16,0,1,0,35.068,16,8189,1,0,127,0,3.79757,127,1236500856,1,0,1,-389724095938184
721,2.62955,31,0,0,0,32.715,31,8189,0,0,359,0,4.58189,486,-221880772,1,0,1,2836585668
1157,4.21988,114,0,1,0,71.416,131,8189,1,0,479,1,6.28186,965,-1726110804,2,0,2,2790737264
1274,4.64673,111,0,5,0,99.091,206,8189,5,0,394,5,7.04429,1359,1076469144,7,0,7,2802579948
1246,4.54469,243,0,5,0,131.522,250,8191,5,0,320,5,9.57235,1679,-420507614,12,0,12,2797990538
1349,4.92019,170,0,5,0,82.505,305,8190,5,0,479,5,7.84685,2158,-1972687576,17,0,17,2742787334
1343,4.89802,181,0,5,0,99.866,351,8129,5,0,466,5,10.032,2624,827188020,22,0,22,2799875596
1367,4.98559,144,0,9,0,97.965,381,8144,9,0,347,9,19.152,2971,-710923366,31,0,31,2756855910
1461,5.32853,233,0,10,0,94.781,403,8190,10,0,270,10,7.68998,3241,2111644112,41,0,41,2822567478
1380,5.03299,284,0,5,0,122.715,425,8189,5,0,284,5,5.67994,3525,532300902,46,0,46,2715624086
1295,4.71962,182,0,5,0,64.941,452,8187,5,0,367,5,7.64621,3892,-833348842,51,0,51,2929317552
1232,4.49334,220,0,8,0,111.178,469,8190,8,0,249,8,7.05523,4141,1794188784,59,0,59,2627537626
497,1.81271,471,0,6,0,98.744,471,8133,6,0,28,6,7.71552,4169,-1908957912,65,0,65,591820600
631,2.30151,94,0,471,0,94.447,115,8191,105,0,220,0,7.91981,4389,-1040666416,170,0,536,5163258792
1193,4.35124,107,0,5,0,94.095,193,8189,5,0,380,5,7.48205,4769,1715914300,175,0,541,2756580716
1350,4.92376,146,0,7,0,88.061,238,8191,7,0,301,7,7.44557,5070,231719682,182,0,548,2810772678
1345,4.90564,1,0,4,0,92.797,283,7909,4,0,371,4,6.72326,5441,-1248559864,186,0,552,2814687750
1304,4.75569,215,0,7,0,91.717,321,8190,7,0,358,7,6.76704,5799,1447303138,193,0,559,2695863002
627,2.2867,322,0,22,0,90.126,322,8150,22,0,12,22,6.44966,5811,-1550199024,215,0,581,1297465134
213,0.776839,38,0,322,0,33.858,38,8189,106,0,37,0,5.84045,5848,-1470794234,321,0,903,4374372086
1261,4.59915,157,0,3,0,79.781,173,8185,3,0,445,3,7.4784,6293,1322274828,324,0,906,2793069062
1072,3.90972,225,0,5,0,161.266,225,8190,5,0,322,5,7.92346,6615,-223006830,329,0,911,2749685638
1246,4.54435,147,0,3,0,90.882,274,8190,3,0,388,3,7.15008,7003,-1672626586,332,0,914,2845347540
1244,4.53736,103,0,6,0,104.51,311,8189,6,0,337,6,11.0352,7340,1128469950,338,0,920,2801096536
1203,4.38753,345,0,3,0,180.693,345,8189,3,0,346,3,6.90202,7686,-568669162,341,0,923,2597828184
1464,5.33937,117,0,3,0,75.278,385,8189,3,0,454,3,6.73056,8140,-1893737456,344,0,926,2969899002
1359,4.95638,149,0,6,0,78.892,415,8189,6,0,376,6,7.67174,8516,900756736,350,0,932,2794494192
1323,4.82515,149,0,6,0,101.144,442,8189,6,0,362,6,7.33978,8878,-608042350,356,0,938,2786168210
1353,4.93434,148,0,2,0,89.905,477,8187,2,0,511,2,7.6681,9389,-2097319234,358,0,940,2805690412
1447,5.27763,133,0,9,0,80.431,499,8189,9,0,336,9,8.62387,9725,714539004,367,0,949,2811858238
1444,5.26668,112,0,11,0,91.984,521,8189,11,0,349,11,8.44147,10074,-793772714,378,0,960,2786655578
1306,4.76301,102,0,7,0,88.477,542,8189,7,0,344,7,5.89517,10418,1965358444,385,0,967,2759131158
1307,4.76673,171,0,3,0,87.175,569,8189,3,0,481,3,7.49299,10899,466534204,388,0,970,2796143056
1383,5.04421,147,0,8,0,74.126,589,8191,8,0,348,8,6.99322,11247,-1056555589,396,0,978,2771877503
1357,4.94889,146,0,9,0,85.521,603,8191,9,0,262,9,7.0151,11509,1731206966,405,0,987,2787762555
1128,4.11389,604,0,27,0,93.356,604,8191,27,0,23,27,6.6576,11532,-1118158956,432,0,1014,1445601374
107,0.390237,3,0,604,0,91.208,3,7587,104,0,1,0,6.40954,11533,-1380875386,536,0,1618,4032250866
1195,4.35835,168,0,2,0,92.158,168,8190,2,0,455,2,7.24858,11988,1474253912,538,0,1620,2855129298
1464,5.33931,128,0,8,0,94.19,228,8189,8,0,375,8,7.42003,12363,75284196,546,0,1628,2895997580
1347,4.91295,183,0,3,0,141,290,8189,3,0,497,3,8.31379,12860,-1409268948,549,0,1631,2810414152
1303,4.75256,117,0,5,0,125.971,325,8189,5,0,340,5,6.17606,13200,1367562312,554,0,1636,2776831260
1450,5.2884,245,0,6,0,89.864,360,8191,6,0,374,6,6.21984,13574,-307206648,560,0,1642,2620198336
1347,4.91247,332,0,3,0,166.104,401,8190,3,0,483,3,9.31699,14057,-1826167466,563,0,1645,2776006478
1381,5.03651,184,0,18,0,91.42,414,8085,18,0,174,18,7.59514,14231,1014656915,581,0,1663,2840824381
345,1.25828,414,0,15,0,97.403,414,8152,15,0,3,15,7.80307,14234,1320285228,596,0,1678,305628313
640,2.33402,113,0,414,0,67.092,113,8189,105,0,215,0,6.45331,14449,-1856711162,701,0,2092,5412938202
1241,4.52632,176,0,6,0,95.94,186,8189,6,0,340,6,5.98637,14789,915334128,707,0,2098,2772045290
1384,5.04789,145,0,6,0,88.737,235,8190,6,0,325,6,6.42778,15114,-567663056,713,0,2104,2811970112
1363,4.97127,157,0,3,0,112.586,283,8189,3,0,387,3,7.82861,15501,-2064030114,716,0,2107,2798600238
1349,4.92018,301,0,4,0,150.197,324,8189,4,0,389,4,8.37946,15890,701427840,720,0,2111,2765457954
1262,4.60263,350,0,7,0,122.045,350,8190,7,0,276,7,9.17472,16166,-888699066,727,0,2118,2704840390
1386,5.05512,189,0,7,0,117.885,373,8190,7,0,256,7,7.54771,16422,1887505050,734,0,2125,2776204116
1295,4.72296,210,0,27,0,85.708,384,8166,26,0,137,27,7.19386,16559,539821240,760,0,2152,2947283486
1375,5.01473,370,0,14,0,98.977,407,8190,15,0,281,14,7.64986,16840,-1129771416,775,0,2166,2625374640
1526,5.56543,440,0,3,0,137.214,443,8190,3,0,481,3,9.46656,17321,1727996980,778,0,2169,2857768396
1337,4.87523,123,0,6,0,121.446,468,8189,6,0,351,6,6.31834,17672,351277884,784,0,2175,2918248200
1370,4.99688,138,0,6,0,257.878,488,8189,6,0,310,6,6.41318,17982,-1164705862,790,0,2181,2778983550
1285,4.68651,122,0,3,0,88.72,521,8189,3,0,508,3,8.76614,18490,1587826060,793,0,2184,2752531922
1354,4.93761,184,0,13,0,92.443,530,8189,13,0,151,13,7.43462,18641,-12792320,806,0,2197,2694348916
1442,5.25907,163,0,3,0,117.181,553,8189,3,0,389,3,7.13549,19030,-1372148700,809,0,2200,2935610916
1268,4.62452,130,0,7,0,103.688,575,8191,7,0,392,7,7.35072,19422,1380197456,816,0,2207,2752346156
1371,4.99991,133,0,22,0,113.432,581,8191,22,0,104,22,7.68634,19526,-121845888,838,0,2229,2792923952
1304,4.75571,394,0,22,0,88.542,585,8139,22,0,73,22,6.68678,19599,-2100444710,860,0,2251,2316368474
196,0.714859,585,0,5,0,88.542,585,8139,5,0,0,5,6.68678,19599,-2100444710,865,0,2256,0
842,3.07091,125,0,586,0,71.69,126,8189,106,0,262,1,7.2121,19861,-291563696,971,0,2842,6103848310
1300,4.74134,219,0,1,0,106.227,220,8189,1,0,508,1,6.13594,20369,-1805521628,972,0,2843,2781009364
882,3.21666,244,0,7,0,86.385,244,8112,7,0,177,7,7.91251,20546,-168285062,979,0,2850,1637236566
196,0.714823,33,0,244,0,38.932,33,8189,106,0,31,0,7.15738,20577,-503337994,1085,0,3094,3959914364
1172,4.27435,165,0,4,0,84.998,165,8190,4,0,408,4,9.61978,20985,-2072974024,1089,0,3098,2725331266
1290,4.70474,142,0,5,0,79.966,236,8189,5,0,444,5,6.84365,21429,757289958,1094,0,3103,2830263982
1318,4.8068,186,0,4,0,73.027,281,8171,4,0,365,4,6.48979,21794,-733389278,1098,0,3107,2804288060
1497,5.45967,325,0,3,0,153.589,332,8189,3,0,494,3,11.1665,22288,2041966060,1101,0,3110,2775355338
1371,5.00011,214,0,3,0,96.627,371,8189,3,0,427,3,5.81856,22715,548270352,1104,0,3113,2801271588
1422,5.18646,130,0,3,0,87.577,413,8189,3,0,521,3,7.80307,23236,-900902828,1107,0,3116,2845794116
1389,5.06616,301,0,4,0,87.047,435,8191,4,0,285,4,7.25587,23521,1894755198,1111,0,3120,2795658026
1232,4.49313,113,0,6,0,105.166,462,8189,6,0,374,6,7.97088,23895,379208280,1117,0,3126,2779420378
1360,4.96,217,0,10,0,124.89,480,8190,10,0,268,10,8.31379,24163,-1151461802,1127,0,3136,2764297214
1419,5.17501,145,0,5,0,203.775,498,8189,5,0,274,5,8.05478,24437,1677097876,1132,0,3141,2828559678
1268,4.6245,117,0,7,0,102.013,515,8189,7,0,275,7,9.28051,24712,106175386,1139,0,3148,2724044806
1375,5.01488,133,0,18,0,88.434,524,8191,18,0,141,18,6.51168,24853,-1354085462,1157,0,3166,2834706448
1219,4.44595,528,0,18,0,87.671,528,8165,18,0,68,18,8.1241,24921,473023150,1175,0,3184,1827108612
202,0.736738,36,0,528,0,50.256,36,8189,104,0,34,0,7.28506,24955,-70844416,1279,0,3712,3751099730
1187,4.32906,171,0,0,0,135.876,188,8189,0,0,532,0,7.58054,25487,-1562780810,1279,0,3712,2803030902
1245,4.54061,126,0,3,0,85.175,243,8189,3,0,374,3,7.53677,25861,1234444082,1282,0,3715,2797224892
1256,4.58085,201,0,4,0,118.435,295,8189,4,0,436,4,6.48614,26297,-319573912,1286,0,3719,2740949302
1323,4.82275,104,0,6,0,118.901,332,8189,6,0,368,6,7.91616,26665,-1732147932,1292,0,3725,2882393276
1287,4.69367,110,0,5,0,107.471,357,8189,5,0,260,5,7.54771,26925,1048384218,1297,0,3730,2780532150
1344,4.90203,147,0,3,0,82.968,396,8189,3,0,468,3,22.5702,27393,-443418620,1300,0,3733,2803164458
1361,4.96369,318,0,7,0,189.295,423,8191,7,0,342,7,12.2463,27735,-2006284950,1307,0,3740,2732100966
1440,5.25163,398,0,7,0,102.764,442,8191,7,0,251,7,5.79302,27986,795512594,1314,0,3747,2801797544
1349,4.9182,186,0,7,0,77.249,469,8132,6,0,393,7,5.23853,28379,-706710314,1320,0,3754,2792744388
1431,5.21936,165,0,28,0,113.51,478,8189,29,0,128,28,7.93075,28507,2121531390,1349,0,3782,2828241704
1123,4.09591,491,0,11,0,121.258,491,8147,11,0,196,11,7.25952,28703,-294654268,1360,0,3793,1878781638
