SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss,Timeout,usSndDuration
233,2.05526,15,0,1,0,28.099,15,8189,1,0,117,0,8.98229,117,1052938126,1,0,1,-394388613984370
433,4.17639,25,0,0,0,43.146,25,8189,0,0,217,0,8.95334,334,-417773820,1,0,1,2824255350
442,4.26357,32,0,2,0,56.654,32,8191,2,0,199,2,8.71214,533,-1986528788,3,0,3,2726212328
540,5.20864,58,0,4,0,49.648,58,8191,4,0,216,4,7.04304,749,875524448,7,0,7,2862053236
362,3.4917,98,0,8,0,110.737,98,8189,8,0,99,8,6.86938,848,-1595212426,15,0,15,1824230422
129,1.24427,14,0,98,0,99.599,14,8189,98,0,12,0,7.33248,860,-2124596320,113,0,113,3765583402
514,4.95794,91,0,5,0,118.509,91,8191,5,0,131,5,9.21384,991,548107420,118,0,118,2672703740
465,4.48519,113,0,12,0,129.211,113,8155,12,0,72,12,9.94709,1063,-1305803118,130,0,130,2441056758
58,0.559431,113,0,113,0,129.211,2,8155,58,0,0,0,9.94709,1063,-1305803118,188,0,243,0
463,4.46622,67,0,4,0,116.802,87,8189,16,0,132,4,10.6321,1195,459204332,204,0,247,6059974746
568,5.4787,77,0,16,0,127.794,112,8152,15,0,80,16,8.81827,1275,-1050149308,219,0,263,2785613656
445,4.29239,124,0,26,0,92.588,124,8191,27,0,42,26,7.78594,1317,895280990,246,0,289,1945430298
61,0.588364,3,0,124,0,93.137,3,8067,58,0,1,0,7.6991,1318,-85832434,304,0,413,3313853872
199,1.91955,62,0,1,0,70.293,62,8190,1,0,73,1,7.7184,1391,1534496598,305,0,414,1620329032
220,2.12205,32,0,62,0,54.939,32,8191,58,0,68,0,8.9051,1459,1535915620,363,0,476,4296386318
496,4.78424,38,0,3,0,64.75,38,8191,3,0,203,3,9.89885,1662,32231434,366,0,479,2791283110
562,5.42082,94,0,7,0,102.634,97,8189,7,0,124,7,8.36482,1786,-1455154904,373,0,486,2807580958
565,5.4497,85,0,13,0,128.785,129,8161,13,0,113,13,9.60941,1899,1303595538,386,0,499,2758750442
242,2.33422,131,0,22,0,122.035,131,8191,22,0,10,22,9.4261,1909,-1889468144,408,0,521,1101903614
143,1.37932,31,0,131,0,63.48,31,8189,59,0,29,0,9.75413,1938,-1660760228,467,0,652,4523675212
573,5.52687,104,0,11,0,85.976,104,8191,11,0,154,11,9.11736,2092,942789770,478,0,663,2603549998
167,1.6108,105,0,7,0,106.196,105,8169,7,0,5,7,9.21384,2097,1762956684,485,0,670,820166914
243,2.34388,58,0,108,0,74.533,58,8191,63,0,66,3,9.60941,2163,2067530544,548,0,778,4599541156
558,5.38205,91,0,18,0,106.39,91,8191,18,0,78,18,9.48398,2241,904267926,566,0,796,3131704678
124,1.19612,94,0,8,0,89.873,94,8174,8,0,8,8,9.07877,2249,1506667398,574,0,804,602399472
400,3.85838,72,0,99,0,80.329,76,8191,63,0,104,5,10.8636,2353,-2105656752,637,0,903,4977610442
520,5.01563,86,0,8,0,111.165,110,8191,8,0,101,8,11.2689,2454,657758812,645,0,911,2763415564
215,2.07395,113,0,14,0,110.256,113,8183,14,0,8,14,10.3812,2462,1839169896,659,0,925,1181411084
239,2.30546,52,0,113,0,47.155,52,8189,83,0,56,0,9.4261,2518,2017115226,742,0,1038,4472912626
536,5.17008,92,0,10,0,87.084,92,8190,10,0,90,10,8.74109,2608,294646110,752,0,1048,2572498180
