SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss,Timeout,usSndDuration
250,0.105617,16,0,1,0,31.496,16,8187,1,0,125,0,0.430976,125,434740020,1,0,1,-397503083472076
611,0.273637,29,0,0,0,30.676,29,8191,0,0,307,0,1.07923,432,-1085350010,1,0,1,2774877266
994,0.445235,43,0,0,0,33.072,43,8191,0,0,495,0,3.61626,927,1707163476,1,0,1,2792513486
1283,0.574678,56,0,0,0,29.977,56,8189,0,0,642,0,3.32685,1569,228261516,1,0,1,2816065336
1534,0.687099,68,0,0,0,31.796,68,8187,0,0,766,0,6.16941,2335,-1321867460,1,0,1,2744838320
2263,1.01359,82,0,0,0,25.664,83,8189,0,0,1132,0,13.6214,3467,1524285668,1,0,1,2846153128
2139,0.958109,95,0,0,0,31.573,95,8187,0,0,1068,0,3.55667,4535,24881534,1,0,1,2795563162
1968,0.881452,105,0,0,0,31.641,105,8189,0,0,984,0,14.6438,5519,-1611116008,1,0,1,2658969754
2596,1.16276,115,0,0,0,33.437,116,8189,0,0,1297,0,11.1933,6816,1320186758,1,0,1,2931302766
2793,1.25107,127,0,0,0,33.828,128,8189,0,0,1394,0,8.93446,8210,-190325620,1,0,1,2784454918
2644,1.18421,138,0,0,0,35.482,138,8191,0,0,1320,0,4.66099,9530,-1724722866,1,0,1,2760570050
2800,1.25418,147,0,0,0,43.31,147,8189,0,0,1399,0,17.9572,10929,1111302214,1,0,1,2836025080
2583,1.15689,131,0,0,0,64.026,156,8189,0,0,1303,0,4.18656,12232,-393544770,1,0,1,2790120312
2793,1.25095,89,0,0,0,38.092,165,8185,0,0,1422,0,5.15514,13654,-1894787078,1,0,1,2793724988
