SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss,Timeout,usSndDuration
240,2.5528,15,0,1,0,49.911,15,8189,1,0,120,0,11.7412,120,-1794521563,1,0,1,-384156554377691
511,5.95062,27,0,0,0,45.335,27,8189,0,0,256,0,13.1622,376,1060669047,1,0,1,2855190610
656,7.63904,37,0,0,0,46.263,37,8189,0,0,327,0,15.2472,703,-433863423,1,0,1,2800434826
661,7.69718,45,0,0,0,73.959,45,8189,0,0,335,0,20.5471,1038,-1949828563,1,0,1,2779002156
628,7.31325,50,0,3,0,66.685,50,8189,3,0,249,3,15.2239,1287,862909645,4,0,4,2812738208
442,5.14702,52,0,3,0,69.684,53,8191,3,0,149,3,11.6596,1436,-683908765,7,0,7,2748148886
606,7.05647,57,0,4,0,65.058,57,8191,4,0,203,4,11.8577,1639,2105154015,11,0,11,2789062780
619,7.20837,61,0,4,0,75.508,61,8190,4,0,231,4,15.6316,1870,497432889,15,0,15,2687246170
591,6.88239,64,0,7,0,97.343,64,8191,7,0,179,7,15.2472,2049,-858384977,22,0,22,2939149430
594,6.91715,66,0,4,0,83.692,66,8191,4,0,182,4,15.5384,2231,1832444829,26,0,26,2690829806
624,7.26638,70,0,4,0,91.583,70,8191,4,0,248,4,15.2938,2479,338379609,30,0,30,2800902076
670,7.80181,73,0,7,0,93.341,73,8190,7,0,236,7,15.5967,2715,-1089156127,37,0,37,2867431560
623,7.25466,67,0,9,0,98.263,76,8116,9,0,174,9,14.3037,2889,1604991567,46,0,46,2694147694
661,7.6972,78,0,5,0,87.864,78,8191,5,0,188,5,13.2088,3077,223283655,51,0,51,2913259384
660,7.68552,58,0,5,0,107.195,80,8191,5,0,196,5,11.7878,3273,-1299286181,56,0,56,2772397460
579,6.74232,83,0,6,0,82.843,83,8191,6,0,172,6,13.9427,3445,1270874811,62,0,62,2570160992
680,7.91879,79,0,5,0,69.615,85,8189,5,0,195,5,15.7015,3640,-44627325,67,0,67,2979465160
684,7.96479,68,0,4,0,99.838,88,8189,4,0,272,4,14.6648,3912,-1492641043,71,0,71,2846953578
624,7.26624,73,0,12,0,87.996,89,8189,12,0,111,12,11.9508,4023,1301546633,83,0,83,2794187676
639,7.43986,44,0,5,0,79.847,92,8142,5,0,227,5,11.7062,4250,-171832425,88,0,88,2821588238
692,8.05892,70,0,6,0,86.998,94,8189,6,0,179,6,12.0557,4429,-1700654745,94,0,94,2766144976
678,7.8952,96,0,7,0,92.26,96,8189,7,0,208,7,14.0242,4637,1072071533,101,0,101,2772726278
305,3.55186,96,0,5,0,91.736,96,8161,5,0,44,5,15.4918,4681,-1851156513,106,0,106,1371739250
242,2.81807,48,0,96,0,67.403,48,8191,58,0,74,0,16.878,4755,-1898235367,164,0,202,4247888442
629,7.32452,52,0,5,0,62.877,52,8191,5,0,224,5,18.9629,4979,906729929,169,0,207,2804965296
611,7.11523,57,0,5,0,81.802,57,8191,5,0,232,5,17.2973,5211,-598518561,174,0,212,2789718806
675,7.86043,57,0,4,0,72.053,61,8189,4,0,265,4,16.7032,5476,2119839361,178,0,216,2718357922
598,6.96351,64,0,3,0,75.548,64,8189,3,0,185,3,14.4435,5661,684418489,181,0,219,2859546424
433,5.04217,67,0,3,0,80.144,67,8189,3,0,167,3,13.5117,5828,-1830294611,184,0,222,1780254196
181,2.10775,33,0,67,0,34.509,33,8191,59,0,47,0,13.2088,5875,1989785485,243,0,289,3820080096
610,7.10338,41,0,0,0,53.87,41,8189,0,0,305,0,15.6899,6180,490213169,243,0,289,2795394980
609,7.09218,47,0,4,0,47.455,47,8189,4,0,242,4,20.3258,6422,-1001474585,247,0,293,2803279542
551,6.41641,50,0,4,0,75.538,50,8141,4,0,185,4,19.4638,6607,1738503775,251,0,297,2739978360
599,6.97518,55,0,3,0,66.212,55,8189,3,0,237,3,17.0177,6844,271148329,254,0,300,2827611850
649,7.55739,56,0,4,0,77.506,59,8191,4,0,250,4,17.2856,7094,-1220284933,258,0,304,2803534034
593,6.90534,63,0,6,0,78.74,63,8191,6,0,210,6,10.821,7304,1568570339,264,0,310,2788855272
612,7.12646,62,0,4,0,95.217,66,8189,4,0,220,4,13.4418,7524,65565671,268,0,314,2791962628
651,7.5812,62,0,7,0,89.022,69,8189,7,0,230,7,14.6881,7754,-1492469945,275,0,321,2736931680
674,7.84891,68,0,6,0,82.967,73,8191,6,0,235,6,15.1308,7989,1375347553,281,0,327,2867817498
685,7.97725,75,0,3,0,116.437,76,8189,3,0,274,3,14.3969,8263,-133163693,284,0,330,2786456050
689,8.0233,65,0,6,0,75.824,80,8189,6,0,273,6,12.4401,8536,-1657046211,290,0,336,2771084778
