SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss,Timeout,ExpCount,usSndDuration
417,4.46074,73,0,3,0,69.198,91,8189,3,0,89,3,10.7511,3,3,3,0,0,1,-1563415361846605
269,3.13228,106,0,15,0,114.151,106,8191,15,0,15,15,10.4716,18,18,18,0,0,1,1533522970
151,1.75841,35,0,106,0,50.824,35,8189,58,0,33,0,10.7395,76,18,124,0,1,1,4190552912
449,5.22871,55,0,6,0,94.041,55,8189,6,0,144,6,10.1687,82,24,130,0,1,1,2787059268
439,5.11239,57,0,5,0,100.266,57,8191,5,0,144,5,10.3667,87,29,135,0,1,1,2790919082
475,5.53157,58,0,6,0,106.174,60,8189,6,0,132,6,9.78432,93,35,141,0,1,1,2806281464
453,5.27506,62,0,4,0,93.74,62,8189,4,0,143,4,10.0988,97,39,145,0,1,1,2752520274
418,4.86748,64,0,8,0,95.73,64,8191,8,0,103,8,9.30675,105,47,153,0,1,1,2538234272
464,5.40322,58,0,10,0,113.924,65,8150,10,0,98,10,8.28173,115,57,163,0,1,1,2959101936
507,5.90414,67,0,5,0,116.597,67,8189,5,0,161,5,7.76922,120,62,168,0,1,1,2924881512
486,5.65945,60,0,10,0,110.204,69,8189,10,0,106,10,9.3184,130,72,178,0,1,1,2775428502
422,4.9142,71,0,8,0,118.479,71,8191,8,0,130,8,11.1471,138,80,186,0,1,1,2648440662
462,5.37989,66,0,10,0,107.907,72,8189,10,0,102,10,10.4017,148,90,196,0,1,1,2919736918
445,5.18195,72,0,7,0,117.184,74,8189,7,0,116,7,11.2054,155,97,203,0,1,1,2793912506
433,5.04218,75,0,9,0,114.245,75,8191,9,0,110,9,9.13203,164,106,212,0,1,1,2610336848
478,5.56628,74,0,11,0,124.454,76,8189,11,0,76,11,8.22349,175,117,223,0,1,1,3003486477
430,5.00743,77,0,12,0,98.257,77,8190,12,0,74,12,9.37664,187,129,235,0,1,1,2637977995
492,5.72921,59,0,6,0,151.182,79,8113,6,0,107,6,9.77267,193,135,241,0,1,1,2894502296
237,2.75975,79,0,5,0,132.223,79,8164,5,0,59,5,10.4366,198,140,246,0,1,1,1644002584
151,1.75845,34,0,79,0,50.016,34,8189,59,0,32,0,10.4716,257,140,325,0,2,1,4018497308
321,3.73821,41,0,2,0,79.835,41,8189,2,0,121,2,9.36499,259,142,327,0,2,1,2774889544
421,4.90287,45,0,4,0,71.727,45,8191,4,0,152,4,9.23686,263,146,331,0,2,1,2705870496
435,5.06552,48,0,2,0,80.14,48,8191,2,0,157,2,8.98061,265,148,333,0,2,1,2900530682
488,5.68264,51,0,5,0,73.984,51,8191,5,0,154,5,11.9858,270,153,338,0,2,1,2785279462
453,5.27524,54,0,6,0,107.735,54,8189,6,0,153,6,10.6929,276,159,344,0,2,1,2777277594
448,5.21692,57,0,8,0,87.544,57,8189,8,0,146,8,10.786,284,167,352,0,2,1,2572547418
0,0,57,0,0,0,87.544,57,8189,0,0,0,0,10.786,284,167,352,0,2,1,0
418,4.86757,32,0,59,0,56.64,32,8189,59,0,147,2,10.588,343,169,411,0,3,1,5838249438
375,4.36681,36,0,2,0,98.919,36,8191,2,0,162,2,11.9858,345,171,413,0,3,1,2794776796
414,4.82101,40,0,3,0,70.067,40,8189,3,0,157,3,12.906,348,174,416,0,3,1,2786832272
422,4.91407,44,0,4,0,82.365,44,8189,4,0,154,4,12.9759,352,178,420,0,3,1,2769289698
463,5.39154,48,0,1,0,94.502,48,8191,1,0,194,1,12.5915,353,179,421,0,3,1,2818729228
477,5.55477,51,0,6,0,81.443,51,8189,6,0,145,6,11.5082,359,185,427,0,3,1,2802383402
406,4.72785,54,0,3,0,123.041,54,8189,3,0,156,3,10.4716,362,188,430,0,3,1,2790254852
454,5.28669,56,0,8,0,97.607,56,8191,8,0,126,8,8.01382,370,196,438,0,3,1,2611523796
460,5.35681,59,0,5,0,137.162,59,8190,5,0,145,5,8.4448,375,201,443,0,3,1,2885243746
407,4.73972,60,0,8,0,95.084,60,8190,8,0,65,8,8.47974,383,209,451,0,3,1,2773443344
490,5.70623,58,0,4,0,102.068,62,8189,4,0,164,4,7.72262,387,213,455,0,3,1,2884119266
452,5.26353,60,0,7,0,118.043,65,8191,7,0,140,7,9.35334,394,220,462,0,3,1,2728142018
478,5.56619,63,0,11,0,112.25,66,8189,11,0,115,11,10.2735,405,231,473,0,3,1,2860031734
448,5.21687,68,0,5,0,122.398,68,8191,5,0,126,5,10.9841,410,236,478,0,3,1,2769943666
451,5.25181,70,0,9,0,101.232,70,8189,9,0,126,9,11.0307,419,245,487,0,3,1,2635030090
504,5.86929,67,0,7,0,120.89,72,8189,7,0,117,7,10.8326,426,252,494,0,3,1,2946081614
454,5.28668,73,0,8,0,105.114,73,8190,8,0,132,8,10.0289,434,260,502,0,3,1,2514125572
487,5.67049,75,0,6,0,127.876,75,8189,6,0,107,6,10.0173,440,266,508,0,3,1,3040573018
476,5.54332,77,0,9,0,119.699,77,8190,9,0,130,9,8.94566,449,275,517,0,3,1,2859296118
159,1.85165,77,0,5,0,132.342,77,8161,5,0,28,5,8.80589,454,280,522,0,3,1,1055792290
224,2.60809,38,0,77,0,54.764,38,8189,60,0,66,0,7.14022,514,280,599,0,4,1,4538555994
385,4.48323,41,0,5,0,69.997,41,8189,5,0,122,5,6.58112,519,285,604,0,4,1,2786855330
449,5.22876,45,0,5,0,74.624,45,8190,5,0,183,5,6.19674,524,290,609,0,4,1,2698557820
435,5.06574,49,0,5,0,103.377,49,8190,5,0,153,5,9.8775,529,295,614,0,4,1,2754597622
485,5.64818,51,0,5,0,89.957,51,8189,5,0,130,5,10.4366,534,300,619,0,4,1,2946362944
175,2.03785,52,0,3,0,95.39,52,8189,3,0,63,3,8.81754,537,303,622,0,4,1,1162144718
253,2.94614,28,0,52,0,46.555,28,8189,52,0,91,0,7.76922,589,303,674,0,5,1,4434353084
468,5.45018,32,0,4,0,56.083,34,8191,4,0,181,4,8.02547,593,307,678,0,5,1,2802004436
382,4.44815,38,0,3,0,73.163,38,8189,3,0,159,3,8.35162,596,310,681,0,5,1,2726250338
445,5.18195,42,0,3,0,82.076,42,8189,3,0,153,3,7.92064,599,313,684,0,5,1,2851780344
402,4.67952,45,0,4,0,95.228,45,8189,4,0,143,4,8.59622,603,317,688,0,5,1,2804027926
456,5.31008,48,0,5,0,80.803,48,8189,5,0,143,5,9.48147,608,322,693,0,5,1,2762401684
436,5.07715,51,0,4,0,89.692,51,8189,4,0,150,4,9.64454,612,326,697,0,5,1,2812140982
409,4.76273,54,0,6,0,83.681,54,8189,6,0,129,6,9.09709,618,332,703,0,5,1,2788619036
455,5.29834,55,0,5,0,98.578,56,8189,5,0,124,5,9.9008,623,337,708,0,5,1,2776980948
478,5.56617,58,0,9,0,93.871,58,8138,9,0,115,9,9.50477,632,346,717,0,5,1,2773824536
433,5.04225,59,0,4,0,109.873,60,8191,4,0,135,4,7.92064,636,350,721,0,5,1,2850621018
425,4.94905,62,0,6,0,98.277,62,8191,6,0,126,6,9.62125,642,356,727,0,5,1,2617079878
510,5.93896,57,0,4,0,93.847,64,8191,4,0,118,4,13.0924,646,360,731,0,5,1,2949651012
474,5.51954,66,0,7,0,98.319,66,8189,7,0,144,7,10.2968,653,367,738,0,5,1,2814600180
415,4.83258,68,0,9,0,111.633,68,8189,9,0,113,9,8.64282,662,376,747,0,5,1,2748741926
467,5.4354,70,0,8,0,112.141,70,8191,8,0,126,8,8.40986,670,384,755,0,5,1,2832167660
459,5.34497,71,0,8,0,109.501,71,8190,8,0,81,8,9.3184,678,392,763,0,5,1,2656110940
510,5.93732,64,0,9,0,105.309,73,8191,9,0,140,9,9.56301,687,401,772,0,5,1,2921121630
231,2.68994,73,0,15,0,83.306,73,8191,15,0,16,15,9.6329,702,416,787,0,5,1,1360676226
223,2.59593,36,0,74,0,56.905,36,8191,61,0,69,1,9.0272,763,417,861,0,6,1,4190705078
429,4.99572,40,0,7,0,65.66,40,8189,7,0,146,7,10.3085,770,424,868,0,6,1,2834927172
474,5.51996,44,0,4,0,75.69,44,8189,4,0,181,4,11.3452,774,428,872,0,6,1,2796106824
405,4.71649,47,0,4,0,81.133,47,8164,4,0,119,4,11.3219,778,432,876,0,6,1,2772582092
438,5.10062,50,0,4,0,79.364,50,8191,4,0,155,4,9.06214,782,436,880,0,6,1,2834970698
481,5.60122,53,0,4,0,101.027,53,8191,4,0,170,4,8.43315,786,440,884,0,6,1,2781961588
136,1.58369,54,0,3,0,105.875,54,8190,3,0,43,3,8.70106,789,443,887,0,6,1,857178378
226,2.6317,28,0,55,0,68.803,28,8190,55,0,76,1,9.51642,844,444,942,0,7,1,4709695424
412,4.79765,34,0,2,0,71.197,34,8191,2,0,184,2,10.0872,846,446,944,0,7,1,2823840334
439,5.11205,38,0,4,0,61.329,38,8189,4,0,157,4,10.9025,850,450,948,0,7,1,2763953500
391,4.55049,42,0,4,0,70.492,42,8191,4,0,126,4,11.1238,854,454,952,0,7,1,2804932802
437,5.08893,45,0,4,0,79.134,45,8190,4,0,165,4,9.71443,858,458,956,0,7,1,2700150152
460,5.35698,49,0,3,0,78.115,49,8189,3,0,169,3,11.6713,861,461,959,0,7,1,2915713206
472,5.49639,52,0,4,0,89.073,52,8190,4,0,149,4,12.6847,865,465,963,0,7,1,2777258232
438,5.1004,54,0,5,0,91.318,54,8189,5,0,144,5,10.192,870,470,968,0,7,1,2676522058
467,5.4382,57,0,5,0,101.597,57,8135,5,0,130,5,8.16525,875,475,973,0,7,1,2888452000
452,5.26374,60,0,6,0,86.348,60,8190,6,0,173,6,7.71098,881,481,979,0,7,1,2789512572
493,5.74128,58,0,7,0,80.812,62,8190,7,0,136,7,8.89907,888,488,986,0,7,1,2813793962
459,5.34493,56,0,6,0,122.412,64,8191,6,0,117,6,9.41158,894,494,992,0,7,1,2737854938
398,4.63467,66,0,5,0,141.804,66,8190,5,0,135,5,10.1571,899,499,997,0,7,1,2707064458
477,5.55449,68,0,7,0,120.541,68,8191,7,0,112,7,9.72608,906,506,1004,0,7,1,2842374934
520,6.05529,67,0,5,0,87.238,69,8189,5,0,136,5,11.7528,911,511,1009,0,7,1,2891299320
471,5.4847,58,0,5,0,98.938,71,8189,5,0,126,5,12.1722,916,516,1014,0,7,1,2808379560
479,5.57782,68,0,12,0,126.749,73,8191,12,0,133,12,8.07206,928,528,1026,0,7,1,2714062904
