SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss,Timeout,usSndDuration
302,2.71918,63,0,6,0,142.545,63,8189,6,0,77,6,8.88581,6,6,6,0,0,-1355962640341270
170,1.63943,76,0,12,0,166.943,76,8182,12,0,28,12,7.92101,18,18,18,0,0,1944614224
67,0.646236,4,0,77,0,167.464,4,8188,60,0,2,1,7.68946,78,19,95,0,1,3644079474
264,2.5464,69,0,4,0,132.353,69,8191,4,0,86,4,5.31605,82,23,99,0,1,2629525024
123,1.18632,79,0,6,0,181.914,79,8191,6,0,23,6,4.21618,88,29,105,0,1,984449200
123,1.18635,25,0,79,0,96.586,25,8189,59,0,23,0,2.58566,147,29,184,0,2,4754779190
255,2.45967,66,0,11,0,142.075,66,8190,11,0,60,11,2.07432,158,40,195,0,2,2336872566
115,1.10923,75,0,6,0,194.908,75,8189,6,0,20,6,2.55672,164,46,201,0,2,1194810638
121,1.16716,24,0,75,0,99.683,24,8189,60,0,22,0,3.34786,224,46,276,0,3,4857850788
286,2.75871,54,0,5,0,133.087,54,8189,5,0,74,5,3.23208,229,51,281,0,3,2799335616
309,2.98057,77,0,21,0,157.847,77,8191,21,0,47,21,3.99427,250,72,302,0,3,2754319596
16,0.154325,77,0,8,0,155.275,77,8191,8,0,1,8,4.1004,258,80,310,0,3,205682764
210,2.02566,35,0,81,0,70.321,42,8159,63,0,42,4,4.3223,321,84,391,0,4,5425639744
188,1.81337,66,0,6,0,148.637,66,8191,6,0,41,6,3.40574,327,90,397,0,4,1943672080
68,0.655891,5,0,66,0,149.332,5,8189,60,0,3,0,3.22243,387,90,463,0,5,3603068910
267,2.57533,34,0,6,0,115.319,34,8189,6,0,92,6,3.05842,393,96,469,0,5,2801196174
258,2.48868,37,0,6,0,109.983,37,8189,6,0,82,6,3.45398,399,102,475,0,5,2829696394
271,2.61387,66,0,9,0,151.335,66,8190,9,0,79,9,3.86885,408,111,484,0,5,2551412052
317,3.05739,78,0,13,0,162.799,78,8178,13,0,26,13,4.64069,421,124,497,0,5,2937665276
45,0.434046,79,0,9,0,164.236,79,8181,9,0,3,9,4.70822,430,133,506,0,5,699773858
214,2.06419,52,0,79,0,85.096,52,8189,59,0,56,0,4.50562,489,133,585,0,6,4988362484
307,2.96117,68,0,21,0,150.333,75,8191,21,0,45,21,3.88814,510,154,606,0,6,2759585108
85,0.819893,76,0,12,0,145.856,76,8178,12,0,4,12,3.71448,522,166,618,0,6,885226930
136,1.31175,23,0,77,0,82.689,23,8190,77,0,21,1,3.47328,599,167,695,0,7,4736484284
78,0.752388,45,0,4,0,84.893,45,8182,4,0,25,4,3.43469,603,171,699,0,7,893157510
183,1.7652,23,0,45,0,63.553,23,8189,45,0,64,0,3.56976,648,171,744,0,8,4687348218
236,2.27614,27,0,7,0,81.09,27,8189,7,0,86,7,3.32856,655,178,751,0,8,2577018584
67,0.646245,28,0,1,0,78.865,28,8191,1,0,22,1,3.1163,656,179,752,0,8,705442458
197,1.90015,18,0,29,0,55.742,18,8191,29,0,76,1,2.76898,685,180,781,0,9,5088285048
268,2.58496,23,0,2,0,69.49,23,8189,2,0,119,2,2.38306,687,182,783,0,9,2787044008
275,2.65254,28,0,3,0,85,28,8163,3,0,115,3,2.19974,690,185,786,0,9,2730357434
267,2.57533,31,0,6,0,91.356,31,8191,6,0,96,6,2.69179,696,191,792,0,9,2814543340
243,2.34398,33,0,5,0,109.884,33,8189,5,0,81,5,2.86546,701,196,797,0,9,2866382848
244,2.35352,36,0,7,0,115.295,36,8189,7,0,75,7,2.76898,708,203,804,0,9,2541291564
294,2.83566,42,0,8,0,99.431,42,8191,8,0,79,8,2.94264,716,211,812,0,9,3021486958
207,1.99661,63,0,11,0,138.087,63,8191,11,0,35,11,2.57602,727,222,823,0,9,2215260474
63,0.607661,3,0,63,0,136.373,3,8128,60,0,1,0,2.49883,787,222,886,0,10,3055894520
226,2.17986,32,0,3,0,86.861,32,8190,3,0,71,3,2.26728,790,225,889,0,10,3128330268
215,2.0737,34,0,5,0,105.456,34,8189,5,0,63,5,2.93299,795,230,894,0,10,2796058314
240,2.3151,35,0,7,0,105.963,35,8189,7,0,60,7,3.1356,802,237,901,0,10,2786312060
282,2.72016,54,0,5,0,114.927,54,8191,5,0,100,5,3.07771,807,242,906,0,10,2655139480
1,0.00964554,54,0,1,0,114.927,54,8191,1,0,0,1,3.07771,808,243,907,0,10,0
239,2.30527,28,0,56,0,88.675,28,8190,56,0,70,2,3.21278,864,245,963,0,11,5647654138
253,2.4403,31,0,6,0,93.584,31,8188,6,0,76,6,3.05842,870,251,969,0,11,2775982412
260,2.50781,33,0,4,0,96.411,33,8189,4,0,87,4,3.22243,874,255,973,0,11,2905116060
254,2.44994,36,0,6,0,104.976,36,8189,6,0,82,6,3.92674,880,261,979,0,11,2792055252
222,2.14122,43,0,6,0,116.736,43,8191,6,0,75,6,4.21618,886,267,985,0,11,2289193774
43,0.414753,43,0,43,0,116.736,2,8191,43,0,0,0,4.21618,929,267,1028,0,12,0
201,1.93876,23,0,2,0,75.829,23,8189,2,0,77,2,4.3609,931,269,1030,0,12,6097118636
244,2.35352,27,0,6,0,79.552,27,8190,6,0,91,6,4.1004,937,275,1036,0,12,2616431762
