SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss,Timeout,usSndDuration
665,2.18585,109,0,5,0,133.689,158,8189,5,0,156,5,3.86688,5,5,5,0,0,-1356970064842534
750,2.73514,185,0,30,0,139.211,220,8174,30,0,62,30,4.30464,35,35,35,0,0,2786504084
44,0.160473,220,0,9,0,139.211,220,8174,9,0,0,8,4.30464,44,43,44,0,0,0
607,2.21372,104,0,225,0,96.426,106,8191,214,0,104,5,3.8231,258,48,269,0,1,5601656228
708,2.58211,110,0,7,0,120.296,111,8189,7,0,180,7,5.09261,265,55,276,0,1,2766863904
679,2.47631,112,0,12,0,125.151,113,8189,12,0,176,12,4.5673,277,67,288,0,1,2818629660
647,2.35961,112,0,7,0,127.864,114,8191,7,0,161,7,4.09306,284,74,295,0,1,2672251162
676,2.46537,109,0,7,0,146.125,115,8189,7,0,117,7,4.56,291,81,302,0,1,2881786614
620,2.26115,116,0,11,0,118.699,116,8166,11,0,142,11,3.7319,302,92,313,0,1,2682229774
664,2.42159,117,0,7,0,133.863,117,8140,7,0,138,7,4.40678,309,99,320,0,1,2840808642
104,0.379289,117,0,117,0,133.863,2,8140,104,0,0,0,4.40678,413,99,437,0,2,0
414,1.50987,60,0,2,0,96.115,60,8191,3,0,183,2,4.59648,416,101,439,0,2,5450966752
634,2.3122,63,0,4,0,90.684,63,8189,4,0,207,4,4.88467,420,105,443,0,2,2990549436
655,2.38873,67,0,4,0,87.075,67,8190,4,0,270,4,4.51622,424,109,447,0,2,2842114520
551,2.00962,70,0,6,0,90.75,70,8189,6,0,177,6,4.02739,430,115,453,0,2,2797863684
626,2.28317,73,0,7,0,83.625,73,8189,7,0,211,7,4.64755,437,122,460,0,2,2762000262
589,2.14809,75,0,9,0,87.608,75,8127,9,0,195,9,4.34112,446,131,469,0,2,2785566686
601,2.19186,78,0,3,0,115.116,78,8189,3,0,223,3,2.96582,449,134,472,0,2,2710426978
656,2.39245,81,0,6,0,93.89,81,8189,6,0,195,6,3.33427,455,140,478,0,2,2884059206
605,2.20651,82,0,5,0,81.639,82,8179,5,0,148,5,3.44006,460,145,483,0,2,2835165746
611,2.22835,81,0,5,0,132.116,85,8189,5,0,228,5,3.68448,465,150,488,0,2,2695822598
670,2.44363,88,0,5,0,105.835,88,8190,5,0,211,5,3.96902,470,155,493,0,2,2889244204
559,2.03867,89,0,7,0,73.165,89,8189,7,0,154,7,5.11814,477,162,500,0,2,2568627334
654,2.38515,91,0,5,0,106.295,91,8187,5,0,153,5,4.63296,482,167,505,0,2,2993087244
574,2.09336,93,0,6,0,135.73,93,8189,6,0,154,6,3.61517,488,173,511,0,2,2807380156
615,2.24295,94,0,8,0,116.104,94,8191,8,0,173,8,3.41088,496,181,519,0,2,2667874944
542,1.97669,96,0,6,0,123.614,96,8191,6,0,134,6,3.11539,502,187,525,0,2,2698388070
634,2.31221,98,0,7,0,116.449,98,8190,7,0,178,7,4.43962,509,194,532,0,2,2797211858
655,2.38878,99,0,7,0,123.426,99,8190,7,0,141,7,4.24992,516,201,539,0,2,2729244728
739,2.69527,98,0,6,0,116.289,101,8189,6,0,230,6,4.24262,522,207,545,0,2,3084601926
586,2.13729,103,0,6,0,134.984,103,8189,6,0,142,6,5.22029,528,213,551,0,2,2799324514
607,2.21388,104,0,7,0,145.983,104,8189,7,0,153,7,6.34752,535,220,558,0,2,2748519032
628,2.29045,104,0,5,0,134.355,106,8191,5,0,164,5,5.55955,540,225,563,0,2,2826819744
576,2.10071,107,0,6,0,115.801,107,8189,6,0,133,6,5.39174,546,231,569,0,2,2798538918
673,2.45442,109,0,5,0,131.886,109,8189,5,0,181,5,4.26451,551,236,574,0,2,2741036774
669,2.43984,110,0,6,0,94.637,110,8189,6,0,177,6,3.58963,557,242,580,0,2,2805734022
640,2.33412,111,0,9,0,132.937,111,8191,9,0,118,9,3.76474,566,251,589,0,2,2687433854
642,2.34137,113,0,9,0,118.039,113,8190,9,0,136,9,5.90976,575,260,598,0,2,2828458458
715,2.60758,114,0,9,0,136.939,114,8147,9,0,150,9,4.06752,584,269,607,0,2,2874662560
159,0.579881,114,0,3,0,112.056,114,8191,3,0,51,3,4.22074,587,272,610,0,2,928993744
127,0.463171,10,0,114,0,123.647,10,8190,106,0,8,0,4.15142,693,272,724,0,3,4705225546
500,1.8235,59,0,3,0,79.688,59,8189,3,0,174,3,5.20205,696,275,727,0,3,2767759820
565,2.06063,62,0,2,0,76.791,62,8189,2,0,228,2,4.5673,698,277,729,0,3,2763397525
611,2.22852,66,0,3,0,87.291,66,8189,3,0,216,3,3.46195,701,280,732,0,3,2853366579
567,2.06788,69,0,3,0,93.673,69,8190,3,0,222,3,2.89651,704,283,735,0,3,2604227192
560,2.04234,72,0,4,0,90.878,72,8189,4,0,213,4,4.13318,708,287,739,0,3,2830695132
602,2.19552,75,0,3,0,89.673,75,8189,3,0,198,3,9.63072,711,290,742,0,3,2634191862
597,2.17736,77,0,2,0,86.642,77,8189,2,0,191,2,5.33338,713,292,744,0,3,3106556138
