SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss
2560,24.1736,126,0,0,0,23.9,2488,8191,0,1,62,0,2825.26,0,0,0,0
3463,33.4005,104,0,0,0,21.926,6025,8191,0,1,82,0,1139.23,0,0,0,0
3293,31.7644,76,0,0,0,22.104,4131,8191,0,7.61137,82,0,1187.73,0,0,0,0
3169,30.5682,89,0,0,0,20.664,4557,8156,0,7.56775,84,0,97.0106,0,0,0,0
3449,33.2669,143,0,0,0,22.542,12163,8147,0,7.29532,76,0,3102.18,0,0,0,0
3249,31.3376,70,0,0,0,21.175,11635,8191,0,7.00143,84,0,3422.41,0,0,0,0
3391,32.7072,133,0,0,0,17.353,8139,8153,0,6.8173,80,0,2875.11,0,0,0,0
3080,29.7079,72,0,0,0,19.614,3255,8163,0,6.69467,83,0,1436.05,0,0,0,0
3195,30.8169,214,0,0,0,24.847,7505,8133,0,6.58956,79,0,2054.09,0,0,0,0
3599,34.7142,114,0,0,0,21.276,11551,8191,0,6.41652,88,0,2786.45,0,0,0,0
3268,31.521,108,0,0,0,26.888,4332,8156,0,6.35288,78,0,1254.98,0,0,0,0
3292,31.7519,80,0,0,0,18.374,8997,8191,0,6.28709,82,0,130.46,0,0,0,0
3351,32.3216,113,0,0,0,20.505,6803,8168,0,6.20272,82,0,1863.3,0,0,0,0
3456,33.3343,79,0,0,0,19.468,6216,8191,0,6.1827,82,0,1909.45,0,0,0,0
3308,31.9061,109,0,0,0,26.124,3856,8136,0,6.12871,80,0,1585.69,0,0,0,0
2821,27.2106,80,0,0,0,19.777,8556,8191,0,6.12835,71,0,160.909,0,0,0,0
3331,32.1294,101,0,0,0,19.613,2539,8190,0,6.12835,86,0,440.518,0,0,0,0
3337,32.1881,71,0,0,0,19.246,4444,8136,0,6.12799,82,0,837.022,0,0,0,0
3079,29.7,90,0,0,0,25.418,6450,8095,0,6.03432,80,0,1324.22,0,0,0,0
3566,34.3957,107,0,0,0,24.275,12672,8191,0,5.90132,84,0,2508.92,0,0,0,0
3657,35.2732,79,0,0,0,19.292,6622,8191,0,5.75867,86,0,1961.42,0,0,0,0
3280,31.6381,100,0,0,0,20.508,4942,8171,0,5.75474,78,0,901.027,0,0,0,0
3338,32.1967,114,0,0,0,22.492,12968,8144,0,5.66035,78,0,2999.18,0,0,0,0
3609,34.8094,104,0,0,0,20.718,14550,8146,0,5.52807,83,0,2470.48,0,0,0,0
3516,33.9131,97,0,0,0,18.351,9459,8143,0,5.47694,83,0,1205.08,0,0,0,0
3146,30.3444,163,0,0,0,20.141,9545,8141,0,5.36754,76,0,2591.11,0,0,0,0
3269,31.5308,101,0,0,0,21.759,3561,8111,0,5.28888,85,0,44.4966,0,0,0,0
3314,31.9647,113,0,0,0,23.046,6644,8161,0,5.26886,82,0,1747.73,0,0,0,0
3121,30.1033,76,0,0,0,22.584,6061,8191,0,5.26886,82,0,534.962,0,0,0,0
3330,32.1184,98,0,0,0,20.077,5122,8190,0,5.18591,83,0,1420.29,0,0,0,0
3329,32.1092,108,0,0,0,19.118,3882,8182,0,5.18591,84,0,1079.48,0,0,0,0
3088,29.7855,89,0,0,0,19.66,10442,8112,0,5.14694,76,0,3009.58,0,0,0,0
2773,26.7488,78,0,0,0,30.088,6443,8099,0,5.08116,74,0,1370.93,0,0,0,0
3291,31.7448,100,0,0,0,24.761,5111,8191,0,5.08116,75,0,1563.8,0,0,0,0
3322,32.0389,96,0,0,0,20.17,10842,8170,0,5.00465,83,0,3277.75,0,0,0,0
3524,33.9918,70,0,0,0,19.126,7121,8147,0,4.94744,85,0,2258.46,0,0,0,0
3563,34.3666,72,0,0,0,21.321,11136,8090,0,4.82338,80,0,3477.7,0,0,0,0
2954,28.4918,66,0,0,0,22.816,3013,8191,0,4.79263,84,0,229.314,0,0,0,0
2669,25.7436,97,0,0,0,22.512,1668,8191,0,4.79263,72,0,129.013,0,0,0,0
3333,32.1481,115,0,0,0,22.097,4570,8163,0,4.79263,83,0,728.125,0,0,0,0
3563,34.3693,130,0,0,0,20.43,7778,8191,0,4.75939,81,0,2974.36,0,0,0,0
3227,31.1258,139,0,0,0,24.292,12500,8117,0,4.72399,77,0,113.432,0,0,0,0
3256,31.4069,95,0,0,0,21.867,13523,8167,0,4.65821,82,0,3098.75,0,0,0,0
3507,33.8275,195,0,0,0,19.641,9406,8191,0,4.56596,76,0,3126.21,0,0,0,0
3328,32.0999,97,0,0,0,21.613,7400,8158,0,4.45835,86,0,1624.13,0,0,0,0
