SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss,Timeout,usSndDuration
256,1.38025,16,0,1,0,27.561,16,8189,1,0,126,0,5.81179,126,446697462,1,0,1,-379515748478986
670,3.78296,30,0,0,0,28.146,30,8189,0,0,336,0,8.57366,462,-1016981710,1,0,1,2831288124
798,4.50616,41,0,0,0,35.035,41,8189,0,0,402,0,8.66968,864,1758769436,1,0,1,2775751146
1116,6.30135,53,0,0,0,40.27,53,8189,0,0,558,0,17.1078,1422,253429064,1,0,1,2789626924
1054,5.95156,62,0,0,0,46.649,62,8189,0,0,528,0,12.8153,1950,-1232809666,1,0,1,2808728566
1198,6.7649,67,0,0,0,47.022,71,8189,0,0,603,0,12.9339,2553,1580130248,1,0,1,2812939914
1235,6.9741,78,0,0,0,56.474,79,8189,0,0,616,0,10.5335,3169,71971472,1,0,1,2786808520
1171,6.61215,86,0,0,0,65.206,86,8189,0,0,588,0,14.9898,3757,-1467622966,1,0,1,2755372858
1101,6.21674,90,0,0,0,89.951,92,8191,0,0,553,0,10.2907,4310,1327237704,1,0,1,2794860670
1177,6.64588,96,0,0,0,80.81,99,8189,0,0,591,0,15.4247,4901,-139665570,1,0,1,2828064022
1142,6.44826,100,0,0,0,75.161,104,8189,0,0,573,0,11.5558,5474,-1632650872,1,0,1,2801981994
834,4.70926,75,0,2,0,117.382,108,8189,2,0,359,2,21.7843,5833,1148911636,3,0,3,2781562508
669,3.77776,95,0,4,0,124.657,110,8191,4,0,220,4,15.3117,6053,-343230282,7,0,7,2802825378
1208,6.82156,113,0,1,0,88.75,114,8189,1,0,554,1,13.2446,6607,-1838794958,8,0,8,2799402620
1136,6.41446,119,0,0,0,108.54,119,8189,0,0,570,0,9.77669,7177,949117946,8,0,8,2787912904
1125,6.35271,75,0,0,0,64.879,124,8189,0,0,590,0,8.88995,7767,-545334584,8,0,8,2800514766
1269,7.16541,127,0,0,0,113.281,129,8187,0,0,613,0,12.4369,8380,-2099833590,8,0,8,2740468290
1267,7.15389,133,0,0,0,112.616,134,8189,0,0,636,0,12.7532,9016,738786936,8,0,8,2838620526
1151,6.49931,62,0,0,0,55.482,138,8189,0,0,616,0,16.2888,9632,-755527974,8,0,8,2800652386
1282,7.23945,71,0,1,0,97.632,143,8189,1,0,613,1,12.8944,10245,2032737212,9,0,9,2788265186
1263,7.13223,131,0,0,0,118.363,147,8189,0,0,608,0,12.0076,10853,536096020,9,0,9,2798326104
1174,6.62952,138,0,0,0,100.406,151,8189,0,0,588,0,9.15541,11441,-967988300,9,0,9,2790882976
1113,6.28495,144,0,0,0,164.197,154,8189,0,0,559,0,12.9113,12000,1821352674,9,0,9,2789340974
872,4.92389,101,0,5,0,239.148,157,8095,5,0,406,5,13.6795,12406,311161218,14,0,14,2784775840
606,3.42183,148,0,14,0,160.55,158,8179,14,0,137,14,12.0754,12543,-1273021624,28,0,28,2710784454
353,1.9932,158,0,35,0,151.429,158,8191,35,0,20,34,10.6126,12563,436115498,63,0,63,1709137122
144,0.813089,5,0,158,0,146.751,5,8142,139,0,3,0,9.55642,12566,-37614028,202,0,221,3821237770
521,2.9418,65,0,6,0,61.414,80,8189,6,0,158,6,6.88491,12724,-1389333212,208,0,227,2943248112
1255,7.08632,86,0,0,0,71.553,87,8189,0,0,621,0,13.7924,13345,1399711340,208,0,227,2789044552
1291,7.29003,93,0,0,0,65.843,94,8189,0,0,648,0,13.51,13993,-98865744,208,0,227,2796390212
1347,7.60583,76,0,0,0,58.646,101,8189,0,0,687,0,11.9568,14680,-1641142162,208,0,227,2752690878
1311,7.40251,105,0,0,0,76.07,107,8189,0,0,645,0,14.2894,15325,1204639196,208,0,227,2845781358
1298,7.32945,109,0,0,0,72.972,113,8189,0,0,652,0,13.0977,15977,-291678372,208,0,227,2798649728
1310,7.39726,119,0,0,0,74.488,119,8189,0,0,656,0,12.2053,16633,-1790534448,208,0,227,2796111220
1324,7.47653,116,0,0,0,82.083,124,8189,0,0,670,0,11.6405,17303,1006932322,208,0,227,2797466770
1271,7.17679,129,0,0,0,104.877,129,8189,0,0,635,0,12.917,17938,-509378436,208,0,227,2778656538
1208,6.82139,98,0,0,0,73.743,134,8189,0,0,627,0,14.5944,18565,-1995916052,208,0,227,2808429680
1242,7.01346,124,0,0,0,85.501,139,8189,0,0,615,0,13.1824,19180,792385450,208,0,227,2788301502
1213,6.8457,142,0,0,0,109.016,143,8189,0,0,601,0,12.5837,19781,-700053754,208,0,227,2802528092
1171,6.61256,124,0,0,0,129.681,147,8190,0,0,601,0,11.3016,20382,2084770190,208,0,227,2784823944
1213,6.84927,147,0,0,0,122.065,151,8189,0,0,600,0,9.98566,20982,567714772,208,0,227,2777911878
818,4.6188,132,0,0,0,118.166,154,8189,0,0,421,0,13.6117,21403,-1036070688,208,0,227,2691181836
655,3.69835,95,0,11,0,109.363,154,8189,11,0,87,11,11.793,21490,1853765884,219,0,238,2889836572
529,2.98686,126,0,23,0,139.308,155,8191,22,0,63,22,9.11022,21553,283834576,241,0,261,2725035988
38,0.214565,155,0,8,0,139.308,155,8191,9,0,0,8,9.11022,21553,283834576,250,0,269,0
346,1.95366,77,0,163,0,80.372,77,8189,68,0,78,8,7.3311,21631,1415200294,318,0,432,5426333014
315,1.7786,77,0,19,0,131.607,77,8179,19,0,41,19,6.19021,21672,-796049114,337,0,451,2083717888
95,0.536418,9,0,77,0,100.95,9,8189,76,0,7,0,5.85133,21679,-1347152348,413,0,528,3743864062
450,2.54102,41,0,2,0,72.985,41,8191,2,0,180,2,4.71043,21859,1439296820,415,0,530,2786449168
402,2.26989,45,0,3,0,74.646,45,8189,3,0,163,3,4.26989,22022,-115420726,418,0,533,2740249750
464,2.61979,49,0,3,0,96.511,49,8187,3,0,211,3,5.41643,22233,-2009054458,421,0,536,2401333564
366,2.0667,51,0,5,0,106.854,51,8191,5,0,93,5,8.00322,22326,1257712318,426,0,541,3266766776
1157,6.53336,56,0,2,0,40.527,61,8189,2,0,529,2,12.3465,22855,-274400296,428,0,543,2762854682
1326,7.4876,68,0,1,0,46.453,70,8189,1,0,629,1,11.392,23484,-1746308864,429,0,544,2823058728
