SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss,Timeout,usSndDuration
96,0.282908,10,0,1,0,51.665,10,8189,1,0,48,0,3.49478,48,1939161495,1,0,1,-377968067788393
209,0.762244,17,0,0,0,60.28,17,8189,0,0,108,0,3.7392,156,504124447,1,0,1,2859930248
375,1.36771,26,0,0,0,65.679,26,8189,0,0,189,0,4.43597,345,-999452751,1,0,1,2791390098
474,1.72872,34,0,0,0,54.927,34,8187,0,0,240,0,12.633,585,1712470029,1,0,1,2711922780
737,2.68784,43,0,0,0,48.252,43,8189,0,0,371,0,15.4748,956,242538513,1,0,1,2825035780
789,2.87748,52,0,0,0,50.306,52,8190,0,0,397,0,23.9017,1353,-1227203387,1,0,1,2825225396
912,3.32603,60,0,0,0,69.405,60,8191,0,0,459,0,27.3089,1812,1547686773,1,0,1,2774890160
945,3.44641,67,0,1,0,51.785,67,8185,1,0,446,1,21.9719,2258,57429021,2,0,2,2804709544
1311,4.78164,76,0,0,0,45.7,76,8189,0,0,656,0,23.0335,2914,-1420460207,2,0,2,2817078068
1348,4.91653,84,0,0,0,67.24,84,8190,0,0,678,0,36.3341,3592,1372813093,2,0,2,2793273300
1633,5.95593,93,0,0,0,54.846,93,8189,0,0,817,0,14.975,4409,-135472087,2,0,2,2786682116
1384,5.04781,96,0,2,0,49.912,100,8191,2,0,600,2,18.9951,5009,-1618425703,4,0,4,2812013680
1434,5.22958,106,0,2,0,67.438,106,8189,2,0,670,2,15.9527,5679,1071788635,6,0,6,2690214338
1476,5.38301,112,0,0,0,71.24,112,8189,0,0,689,0,17.9555,6368,-365936021,6,0,6,2857242640
1399,5.1025,115,0,2,0,59.958,118,8191,2,0,590,2,19.9728,6958,-1832043983,8,0,8,2828859334
1701,6.20404,123,0,0,0,57.603,125,8189,0,0,854,0,11.3635,7812,935280969,8,0,8,2767324952
1595,5.81741,129,0,1,0,112.756,130,8191,1,0,738,1,13.5414,8550,-556969025,9,0,9,2802717302
1835,6.69255,136,0,0,0,86.685,137,8189,0,0,919,0,15.8433,9469,-2063088287,9,0,9,2788848034
1648,6.01077,130,0,0,0,67.549,143,8189,0,0,835,0,24.5073,10304,750758413,9,0,9,2813846700
1708,6.22918,146,0,1,0,106.158,148,8189,1,0,778,1,31.5078,11082,-785529505,10,0,10,2758679378
1662,6.06156,113,0,0,0,95.047,154,8189,0,0,852,0,17.8788,11934,2049889557,10,0,10,2835419062
1709,6.23335,124,0,1,0,94.059,159,8189,1,0,780,1,14.6066,12714,527339503,11,0,11,2772417242
1851,6.75117,162,0,0,0,80.634,165,8187,0,0,913,0,19.7539,13627,-974774835,11,0,11,2792852958
1764,6.43385,157,0,1,0,80.105,170,8187,1,0,838,1,20.5565,14465,1845271443,12,0,12,2820046278
1733,6.3203,166,0,0,0,103.104,175,8189,0,0,867,0,22.8803,15332,307315521,12,0,12,2757011374
1690,6.16346,176,0,0,0,101.384,179,8189,0,0,842,0,17.7804,16174,-1170758575,12,0,12,2816893200
1766,6.44115,176,0,1,0,88.948,184,8189,1,0,802,1,14.7708,16976,1635608121,13,0,13,2806366696
1678,6.11974,123,0,2,0,103.393,188,8189,2,0,709,2,12.0384,17685,109552733,15,0,15,2768911908
1711,6.23996,191,0,1,0,111.722,192,8189,1,0,773,1,18.24,18458,-1381771539,16,0,16,2803643024
1900,6.92974,130,0,0,0,86.14,197,8189,0,0,984,0,18.0138,19442,1396685919,16,0,16,2778457458
1853,6.75787,182,0,0,0,74.504,201,8189,0,0,905,0,12.8592,20347,-94182205,16,0,16,2804099172
1789,6.52466,191,0,0,0,101.364,206,8189,0,0,900,0,17.8533,21247,-1579358867,16,0,16,2809790634
1645,5.99971,208,0,1,0,105.115,209,8189,1,0,749,1,14.2236,21996,1178153751,17,0,17,2757512618
1717,6.26226,133,0,1,0,126.373,213,8189,1,0,814,1,23.6901,22810,-305633561,18,0,18,2811179984
