SendPacket,SendRate(Mb/s),FlightSize,ReceiveRate(Mb/s),Send Loss,Recv Loss,RTT(ms),CWnd,FlowWindow,Retrans,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s),Retrans_Total,NAK_TotalRecv,Total Send Loss,Total Recv Loss,Timeout,usSndDuration
312,0.131876,17,0,1,0,25.258,17,8191,1,0,157,0,0.412608,157,845732811,1,0,1,-364044877243445
813,0.364122,33,0,0,0,18.523,33,8191,0,0,408,0,2.31213,565,-625903079,1,0,1,2823331406
3269,1.46418,293,0,0,0,56.24,297,8189,0,0,1509,0,1.87219,2074,-2106790757,1,0,1,2814079618
3876,1.7359,119,0,0,0,33.819,463,8189,0,0,1985,0,4.98938,4059,691457997,1,0,1,2798248754
3854,1.72622,146,0,0,0,24.925,571,8183,0,0,1748,0,26.4517,5807,-831955633,1,0,1,2771553666
4210,1.88577,164,0,1,0,28.496,660,8189,1,0,1706,1,41.3047,7513,1981490021,2,0,2,2813445654
3973,1.77966,373,0,0,0,119.423,739,8189,0,0,1738,0,6.37504,9251,478761197,2,0,2,2792238472
3841,1.72046,291,0,0,0,75.266,816,8189,0,0,1868,0,22.6607,11119,-1032433695,2,0,2,2783772404
3901,1.74734,177,0,0,0,45.621,887,8185,0,0,1870,0,33.9485,12989,1767988181,2,0,2,2800421876
4200,1.88119,416,0,0,0,53.991,948,8189,0,0,1749,0,9.27494,14738,264682513,2,0,2,2791661628
3678,1.64745,470,0,0,0,76.734,1003,8189,0,0,1679,0,7.42918,16417,-1237819121,2,0,2,2792465662
3905,1.74904,351,0,0,0,77.63,1063,8189,0,0,1943,0,5.65779,18360,1558018029,2,0,2,2795837150
4099,1.83598,265,0,0,0,75.309,1110,8189,0,0,1606,0,9.464,19966,68454767,2,0,2,2805404034
3937,1.76343,268,0,0,0,91.273,1156,8189,0,0,1615,0,22.1729,21581,-1446246089,2,0,2,2780266440
3755,1.68195,200,0,0,0,50.077,1208,8183,0,0,1916,0,15.5613,23497,1351321817,2,0,2,2797567906
4183,1.87356,163,0,0,0,61.836,1261,8189,0,0,2064,0,8.8489,25561,-139433733,2,0,2,2804211746
4020,1.80058,133,0,0,0,22.493,1311,8190,0,0,2029,0,10.4563,27590,-1646500473,2,0,2,2787900556
3853,1.72581,478,0,0,0,64.685,1354,8189,0,0,1755,0,32.5288,29345,1123592484,2,0,2,2770092957
3991,1.78764,295,0,0,0,61.491,1391,8185,0,0,1608,0,29.2199,30953,-349813351,2,0,2,2821561461
3705,1.65948,175,0,0,0,43.951,1434,8191,0,0,1914,0,51.8013,32867,-1859168363,2,0,2,2785612284
4026,1.80332,487,0,0,0,92.566,1467,8189,0,0,1469,0,13.4261,34336,946989047,2,0,2,2806157410
3962,1.77467,393,0,0,0,62.662,1508,8189,0,0,1933,0,23.3744,36269,-554321091,2,0,2,2793657158
3925,1.75811,408,0,0,0,82.116,1538,8189,0,0,1424,0,16.2651,37693,-2071686030,2,0,2,2777602357
3905,1.74888,258,0,0,0,71.134,1571,8187,0,0,1572,0,23.042,39265,713059035,2,0,2,2784745065
3871,1.73382,120,0,0,0,59.532,1611,8189,0,0,2010,0,21.5192,41275,-769976599,2,0,2,2811931662
3986,1.78534,202,0,0,0,51.004,1649,8189,0,0,1941,0,98.7226,43216,2007236405,2,0,2,2777213004
4193,1.87813,337,0,0,0,94.313,1688,8189,0,0,2003,0,28.7661,45219,509155999,2,0,2,2796886890
4004,1.79332,347,0,0,0,78.257,1719,8189,0,0,1676,0,10.2444,46895,-968495971,2,0,2,2817315326
3662,1.64007,207,0,0,0,54.086,1754,8187,0,0,1899,0,19.2407,48794,1785398949,2,0,2,2753894920
3937,1.76338,397,0,0,0,34.644,1788,8187,0,0,1876,0,33.8213,50670,302607265,2,0,2,2812175612
4058,1.81741,743,0,0,0,93.277,1812,8187,0,0,1362,0,5.35494,52032,-1211172949,2,0,2,2781187082
3982,1.78366,243,0,0,0,60.577,1846,8187,0,0,1947,0,6.1367,53979,1614928935,2,0,2,2826101884
3912,1.75229,234,0,0,0,37.251,1880,8189,0,0,1962,0,17.0491,55941,112776335,2,0,2,2792814696
4064,1.82037,292,0,0,0,78.948,1914,8189,0,0,2007,0,8.34534,57948,-1390656453,2,0,2,2791534508
3962,1.77465,357,0,0,0,155.464,1942,8189,0,0,1677,0,9.70592,59625,1391069641,2,0,2,2781726094
3873,1.73479,308,0,0,0,118.958,1966,8189,0,0,1507,0,5.32493,61132,-90827073,2,0,2,2813070582
3848,1.72362,284,0,0,0,63.426,1996,8189,0,0,1875,0,79.4188,63007,-1598709439,2,0,2,2787084930
3715,1.66404,211,0,0,0,31.744,2026,8189,0,0,1853,0,39.1955,64860,1202567893,2,0,2,2801277332
3890,1.7423,233,0,0,0,58.896,2055,8191,0,0,1840,0,51.8318,66700,-317613557,2,0,2,2774785846
3953,1.77057,203,0,0,0,50.162,2086,8191,0,0,1986,0,23.0044,68686,-1810947683,2,0,2,2801633170
3835,1.71773,353,0,0,0,61.397,2109,8189,0,0,1512,0,21.784,70198,994438252,2,0,2,2805385935
3879,1.73741,387,0,0,0,103.715,2130,8189,0,0,1415,0,3.72019,71613,-527401675,2,0,2,2773127369
4048,1.81305,323,0,0,0,92.821,2157,8189,0,0,1830,0,13.2451,73443,-2045337217,2,0,2,2777031754
3768,1.68768,166,0,0,0,52.517,2186,8189,0,0,1950,0,2.60691,75393,750158815,2,0,2,2795496032
3572,1.5999,153,0,0,0,37.058,2211,8189,0,0,1740,0,43.0501,77133,-714979633,2,0,2,2829828848
3926,1.75845,267,0,0,0,61.211,2237,8189,0,0,1760,0,7.87405,78893,2078237535,2,0,2,2793217168
3940,1.7648,294,0,0,0,77.02,2264,8189,0,0,1933,0,24.373,80826,579106247,2,0,2,2795836008
3733,1.67201,346,0,0,0,68.168,2290,8189,0,0,1828,0,30.0523,82654,-939041731,2,0,2,2776819318
3742,1.67609,234,0,0,0,73.556,2316,8189,0,0,1871,0,13.0937,84525,1866997993,2,0,2,2806039724
3413,1.52877,262,0,0,0,67.519,2339,8191,0,0,1695,0,4.62336,86220,373838817,2,0,2,2801808120
4058,1.81757,312,0,0,0,76.707,2366,8189,0,0,1999,0,60.5768,88219,-1136675119,2,0,2,2784453360
3694,1.65454,156,0,0,0,49.333,2392,8187,0,0,1928,0,57.4627,90147,1651714289,2,0,2,2788389408
4008,1.79529,368,0,0,0,107.951,2417,8189,0,0,1830,0,14.9462,91977,158231660,2,0,2,2801484667
3815,1.70882,231,0,0,0,65.373,2442,8189,0,0,1905,0,5.92614,93882,-1342875345,2,0,2,2793860291
3643,1.6317,247,0,0,0,50.927,2465,8189,0,0,1816,0,38.1418,95698,1455002129,2,0,2,2797877474
4061,1.81902,201,0,0,0,36.721,2492,8191,0,0,2056,0,82.8271,97754,-67280217,2,0,2,2772684950
3745,1.67747,223,0,0,0,75.6,2514,8189,0,0,1701,0,27.9135,99455,-1552892041,2,0,2,2809355472
3885,1.74019,328,0,0,0,84.433,2538,8189,0,0,1892,0,8.74182,101347,1251786395,2,0,2,2804678436
4032,1.80595,299,0,0,0,49.225,2563,8189,0,0,2021,0,72.2387,103368,-253277127,2,0,2,2789903774
3860,1.72893,202,0,0,0,33.852,2588,8189,0,0,1981,0,9.43981,105349,-1764463255,2,0,2,2783781168
3779,1.69262,291,0,0,0,118.055,2610,8191,0,0,1785,0,16.1401,107134,1030448655,2,0,2,2794911910
4033,1.8063,569,0,0,0,135.932,2628,8187,0,0,1551,0,37.2579,108685,-475536464,2,0,2,2788982177
4016,1.79882,316,0,0,0,75.251,2647,8189,0,0,1518,0,12.5386,110203,-1967092207,2,0,2,2803411553
3922,1.75676,330,0,0,0,98.286,2670,8187,0,0,1937,0,54.0449,112140,829846903,2,0,2,2796939110
3730,1.6707,246,0,0,0,70.784,2693,8191,0,0,1899,0,3.80352,114039,-699120219,2,0,2,2766000174
3721,1.66659,452,0,0,0,87.379,2714,8191,0,0,1760,0,15.5823,115799,2111286779,2,0,2,2810406998
